"","SurveyCodeICES","longitude","latitude","time","Year","Haul_Code","Vessel_Code","Species_Code","Common_Name","Length_Split","Total_Number_Fish_Per_Hour","Junvenile_Number_Fish_Per_Hour","Adult_Number_Fish_Per_Hour"
"24470","IGFS                    ",-9.936,50.747,"2014-01-01T00:00:00Z",2014,"135","EXP","PLE","European Plaice",12,8,0,8
"24471","IGFS                    ",-9.59,50.833,"2014-01-01T00:00:00Z",2014,"136","EXP","PLE","European Plaice",12,48,0,48
"24472","IGFS                    ",-9.45,50.609,"2014-01-01T00:00:00Z",2014,"137","EXP","PLE","European Plaice",12,6,0,6
"24473","IGFS                    ",-9.272,50.75,"2014-01-01T00:00:00Z",2014,"138","EXP","PLE","European Plaice",12,10,0,10
"24474","IGFS                    ",-9.11,50.904,"2014-01-01T00:00:00Z",2014,"139","EXP","PLE","European Plaice",12,2,0,2
"24475","IGFS                    ",-8.892,50.876,"2014-01-01T00:00:00Z",2014,"140","EXP","PLE","European Plaice",12,8,0,8
"24476","IGFS                    ",-8.909,50.625,"2014-01-01T00:00:00Z",2014,"141","EXP","PLE","European Plaice",12,4,0,4
"24477","IGFS                    ",-8.613,50.558,"2014-01-01T00:00:00Z",2014,"142","EXP","PLE","European Plaice",12,0,0,0
"24478","IGFS                    ",-8.494,50.706,"2014-01-01T00:00:00Z",2014,"143","EXP","PLE","European Plaice",12,4,0,4
"24479","IGFS                    ",-8.493,50.884,"2014-01-01T00:00:00Z",2014,"144","EXP","PLE","European Plaice",12,2,0,2
"24480","IGFS                    ",-8.262,51.092,"2014-01-01T00:00:00Z",2014,"145","EXP","PLE","European Plaice",12,0,0,0
"24481","IGFS                    ",-7.754,51.359,"2014-01-01T00:00:00Z",2014,"146","EXP","PLE","European Plaice",12,5.81,0,5.81
"24482","IGFS                    ",-8.102,51.347,"2014-01-01T00:00:00Z",2014,"147","EXP","PLE","European Plaice",12,46,0,46
"24483","IGFS                    ",-8.511,51.3,"2014-01-01T00:00:00Z",2014,"148","EXP","PLE","European Plaice",12,6,0,6
"24484","IGFS                    ",-8.844,51.189,"2014-01-01T00:00:00Z",2014,"149","EXP","PLE","European Plaice",12,4,0,4
"24485","IGFS                    ",-10.796,51.458,"2014-01-01T00:00:00Z",2014,"150","EXP","PLE","European Plaice",12,0,0,0
"24486","IGFS                    ",-10.416,51.454,"2014-01-01T00:00:00Z",2014,"151","EXP","PLE","European Plaice",12,2,0,2
"24487","IGFS                    ",-10.494,51.669,"2014-01-01T00:00:00Z",2014,"152","EXP","PLE","European Plaice",12,12,0,12
"24488","IGFS                    ",-10.371,51.999,"2014-01-01T00:00:00Z",2014,"153","EXP","PLE","European Plaice",12,68,0,68
"24489","IGFS                    ",-10.748,51.219,"2014-01-01T00:00:00Z",2014,"156","EXP","PLE","European Plaice",12,0,0,0
"24490","IGFS                    ",-10.537,51.137,"2014-01-01T00:00:00Z",2014,"157","EXP","PLE","European Plaice",12,0,0,0
"24491","IGFS                    ",-10.308,51.294,"2014-01-01T00:00:00Z",2014,"158","EXP","PLE","European Plaice",12,4,0,4
"24492","IGFS                    ",-10.076,51.491,"2014-01-01T00:00:00Z",2014,"159","EXP","PLE","European Plaice",12,64.14,0,64.14
"24493","IGFS                    ",-9.617,51.672,"2014-01-01T00:00:00Z",2014,"160","EXP","PLE","European Plaice",12,6,0,6
"24494","IGFS                    ",-10.969,51.962,"2014-01-01T00:00:00Z",2014,"163","EXP","PLE","European Plaice",12,0,0,0
"24495","IGFS                    ",-11.837,52.786,"2014-01-01T00:00:00Z",2014,"164","EXP","PLE","European Plaice",12,5.71,0,5.71
"24496","IGFS                    ",-11.494,52.753,"2014-01-01T00:00:00Z",2014,"165","EXP","PLE","European Plaice",12,1.67,0,1.67
"24497","IGFS                    ",-10.745,52.664,"2014-01-01T00:00:00Z",2014,"167","EXP","PLE","European Plaice",12,0,0,0
"24498","IGFS                    ",-11.04,52.856,"2014-01-01T00:00:00Z",2014,"168","EXP","PLE","European Plaice",12,2.4,0,2.4
"24499","IGFS                    ",-11.238,52.989,"2014-01-01T00:00:00Z",2014,"169","EXP","PLE","European Plaice",12,2,0,2
"24500","IGFS                    ",-10.977,53.089,"2014-01-01T00:00:00Z",2014,"170","EXP","PLE","European Plaice",12,2.73,0,2.73
"24501","IGFS                    ",-10.989,53.253,"2014-01-01T00:00:00Z",2014,"171","EXP","PLE","European Plaice",12,2.07,0,2.07
"24502","IGFS                    ",-10.738,53.152,"2014-01-01T00:00:00Z",2014,"172","EXP","PLE","European Plaice",12,0,0,0
"24503","IGFS                    ",-10.435,52.9,"2014-01-01T00:00:00Z",2014,"173","EXP","PLE","European Plaice",12,1.94,0,1.94
"24504","IGFS                    ",-10.197,53.063,"2014-01-01T00:00:00Z",2014,"174","EXP","PLE","European Plaice",12,0,0,0
"24505","IGFS                    ",-9.937,53.123,"2014-01-01T00:00:00Z",2014,"175","EXP","PLE","European Plaice",12,4,0,4
"24506","IGFS                    ",-9.765,52.553,"2014-01-01T00:00:00Z",2014,"179","EXP","PLE","European Plaice",12,4,0,4
"24507","IGFS                    ",-10.113,52.578,"2014-01-01T00:00:00Z",2014,"180","EXP","PLE","European Plaice",12,4,0,4
"24508","IGFS                    ",-9.623,52.77,"2014-01-01T00:00:00Z",2014,"181","EXP","PLE","European Plaice",12,124,0,124
"24509","IGFS                    ",-9.878,52.908,"2014-01-01T00:00:00Z",2014,"182","EXP","PLE","European Plaice",12,9.38,0,9.38
"24510","IGFS                    ",-10.321,54.532,"2014-01-01T00:00:00Z",2014,"1","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24511","IGFS                    ",-10.611,54.581,"2014-01-01T00:00:00Z",2014,"2","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24512","IGFS                    ",-10.315,54.833,"2014-01-01T00:00:00Z",2014,"3","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24513","IGFS                    ",-10.072,55.077,"2014-01-01T00:00:00Z",2014,"4","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24514","IGFS                    ",-9.879,55.319,"2014-01-01T00:00:00Z",2014,"5","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24515","IGFS                    ",-8.51,54.519,"2014-01-01T00:00:00Z",2014,"6","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24516","IGFS                    ",-8.874,54.595,"2014-01-01T00:00:00Z",2014,"7","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24517","IGFS                    ",-8.783,54.869,"2014-01-01T00:00:00Z",2014,"8","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24518","IGFS                    ",-9.189,55.043,"2014-01-01T00:00:00Z",2014,"9","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24519","IGFS                    ",-9.57,55.24,"2014-01-01T00:00:00Z",2014,"10","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24520","IGFS                    ",-9.478,55.509,"2014-01-01T00:00:00Z",2014,"11","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24521","IGFS                    ",-9.166,55.586,"2014-01-01T00:00:00Z",2014,"12","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24522","IGFS                    ",-8.993,55.792,"2014-01-01T00:00:00Z",2014,"13","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24523","IGFS                    ",-9.216,56.008,"2014-01-01T00:00:00Z",2014,"14","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24524","IGFS                    ",-8.87,56.009,"2014-01-01T00:00:00Z",2014,"15","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24525","IGFS                    ",-8.752,56.16,"2014-01-01T00:00:00Z",2014,"16","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24526","IGFS                    ",-8.182,56.252,"2014-01-01T00:00:00Z",2014,"17","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24527","IGFS                    ",-8.411,56.024,"2014-01-01T00:00:00Z",2014,"18","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24528","IGFS                    ",-8.066,56.03,"2014-01-01T00:00:00Z",2014,"19","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24529","IGFS                    ",-7.699,56.038,"2014-01-01T00:00:00Z",2014,"20","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24530","IGFS                    ",-7.81,56.181,"2014-01-01T00:00:00Z",2014,"21","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24531","IGFS                    ",-7.774,56.402,"2014-01-01T00:00:00Z",2014,"22","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24532","IGFS                    ",-8.328,55.823,"2014-01-01T00:00:00Z",2014,"23","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24533","IGFS                    ",-8.664,55.669,"2014-01-01T00:00:00Z",2014,"24","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24534","IGFS                    ",-8.321,55.625,"2014-01-01T00:00:00Z",2014,"25","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24535","IGFS                    ",-7.766,55.514,"2014-01-01T00:00:00Z",2014,"26","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24536","IGFS                    ",-7.574,55.651,"2014-01-01T00:00:00Z",2014,"27","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24537","IGFS                    ",-7.824,55.785,"2014-01-01T00:00:00Z",2014,"28","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24538","IGFS                    ",-6.773,56.397,"2014-01-01T00:00:00Z",2014,"29","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24539","IGFS                    ",-7.03,56.322,"2014-01-01T00:00:00Z",2014,"30","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24540","IGFS                    ",-6.731,56.186,"2014-01-01T00:00:00Z",2014,"31","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24541","IGFS                    ",-6.983,56.052,"2014-01-01T00:00:00Z",2014,"32","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24542","IGFS                    ",-7.116,55.801,"2014-01-01T00:00:00Z",2014,"34","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24543","IGFS                    ",-6.314,55.36,"2014-01-01T00:00:00Z",2014,"35","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24544","IGFS                    ",-6.84,55.368,"2014-01-01T00:00:00Z",2014,"36","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24545","IGFS                    ",-6.753,55.564,"2014-01-01T00:00:00Z",2014,"37","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24546","IGFS                    ",-7.029,55.508,"2014-01-01T00:00:00Z",2014,"38","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24547","IGFS                    ",-7.355,55.502,"2014-01-01T00:00:00Z",2014,"39","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24548","IGFS                    ",-7.587,55.214,"2014-01-01T00:00:00Z",2014,"40","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24549","IGFS                    ",-8.583,55.429,"2014-01-01T00:00:00Z",2014,"42","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24550","IGFS                    ",-8.673,55.309,"2014-01-01T00:00:00Z",2014,"43","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24551","IGFS                    ",-8.348,54.582,"2014-01-01T00:00:00Z",2014,"44","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24552","IGFS                    ",-9.709,54.973,"2014-01-01T00:00:00Z",2014,"45","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24553","IGFS                    ",-9.571,54.709,"2014-01-01T00:00:00Z",2014,"46","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24554","IGFS                    ",-11,54.216,"2014-01-01T00:00:00Z",2014,"47","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24555","IGFS                    ",-10.691,54.158,"2014-01-01T00:00:00Z",2014,"48","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24556","IGFS                    ",-10.375,54.288,"2014-01-01T00:00:00Z",2014,"49","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24557","IGFS                    ",-8.841,54.424,"2014-01-01T00:00:00Z",2014,"50","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24558","IGFS                    ",-9.271,54.322,"2014-01-01T00:00:00Z",2014,"51","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24559","IGFS                    ",-9.624,54.34,"2014-01-01T00:00:00Z",2014,"52","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24560","IGFS                    ",-9.842,54.486,"2014-01-01T00:00:00Z",2014,"53","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24561","IGFS                    ",-10.586,53.899,"2014-01-01T00:00:00Z",2014,"54","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24562","IGFS                    ",-9.986,53.844,"2014-01-01T00:00:00Z",2014,"55","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24563","IGFS                    ",-10.347,53.714,"2014-01-01T00:00:00Z",2014,"56","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24564","IGFS                    ",-10.871,53.724,"2014-01-01T00:00:00Z",2014,"57","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24565","IGFS                    ",-11.297,54.015,"2014-01-01T00:00:00Z",2014,"58","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24566","IGFS                    ",-11.355,53.698,"2014-01-01T00:00:00Z",2014,"59","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24567","IGFS                    ",-11.675,53.764,"2014-01-01T00:00:00Z",2014,"60","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24568","IGFS                    ",-11.859,53.579,"2014-01-01T00:00:00Z",2014,"61","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24569","IGFS                    ",-11.654,53.436,"2014-01-01T00:00:00Z",2014,"62","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24570","IGFS                    ",-11.899,53.28,"2014-01-01T00:00:00Z",2014,"63","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24571","IGFS                    ",-12.24,53.319,"2014-01-01T00:00:00Z",2014,"64","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24572","IGFS                    ",-12.319,53.14,"2014-01-01T00:00:00Z",2014,"65","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24573","IGFS                    ",-12.284,52.888,"2014-01-01T00:00:00Z",2014,"66","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24574","IGFS                    ",-12.071,52.732,"2014-01-01T00:00:00Z",2014,"67","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24575","IGFS                    ",-11.957,52.545,"2014-01-01T00:00:00Z",2014,"68","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24576","IGFS                    ",-12.003,52.288,"2014-01-01T00:00:00Z",2014,"69","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24577","IGFS                    ",-11.801,52.01,"2014-01-01T00:00:00Z",2014,"70","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24578","IGFS                    ",-11.401,51.749,"2014-01-01T00:00:00Z",2014,"71","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24579","IGFS                    ",-11.197,52.059,"2014-01-01T00:00:00Z",2014,"72","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24580","IGFS                    ",-11.007,51.836,"2014-01-01T00:00:00Z",2014,"73","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24581","IGFS                    ",-10.767,51.852,"2014-01-01T00:00:00Z",2014,"74","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24582","IGFS                    ",-10.837,51.663,"2014-01-01T00:00:00Z",2014,"75","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24583","IGFS                    ",-11.469,51.262,"2014-01-01T00:00:00Z",2014,"76","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24584","IGFS                    ",-11.071,51.085,"2014-01-01T00:00:00Z",2014,"77","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24585","IGFS                    ",-11.113,50.901,"2014-01-01T00:00:00Z",2014,"78","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24586","IGFS                    ",-11.047,50.744,"2014-01-01T00:00:00Z",2014,"79","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24587","IGFS                    ",-9.988,50.066,"2014-01-01T00:00:00Z",2014,"80","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24588","IGFS                    ",-9.71,50.137,"2014-01-01T00:00:00Z",2014,"81","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24589","IGFS                    ",-9.757,50.347,"2014-01-01T00:00:00Z",2014,"82","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24590","IGFS                    ",-9.4,50.338,"2014-01-01T00:00:00Z",2014,"83","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24591","IGFS                    ",-9.15,50.518,"2014-01-01T00:00:00Z",2014,"84","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24592","IGFS                    ",-9.796,51.617,"2014-01-01T00:00:00Z",2014,"85","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24593","IGFS                    ",-9.69,51.446,"2014-01-01T00:00:00Z",2014,"86","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24594","IGFS                    ",-9.413,51.413,"2014-01-01T00:00:00Z",2014,"87","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24595","IGFS                    ",-9.223,51.288,"2014-01-01T00:00:00Z",2014,"88","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24596","IGFS                    ",-9.318,51.117,"2014-01-01T00:00:00Z",2014,"89","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24597","IGFS                    ",-9.591,51.115,"2014-01-01T00:00:00Z",2014,"90","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24598","IGFS                    ",-8.647,51.076,"2014-01-01T00:00:00Z",2014,"91","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24599","IGFS                    ",-8.693,51.261,"2014-01-01T00:00:00Z",2014,"92","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24600","IGFS                    ",-8.9,51.492,"2014-01-01T00:00:00Z",2014,"93","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24601","IGFS                    ",-8.556,51.444,"2014-01-01T00:00:00Z",2014,"94","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24602","IGFS                    ",-8.252,51.609,"2014-01-01T00:00:00Z",2014,"95","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24603","IGFS                    ",-7.848,51.619,"2014-01-01T00:00:00Z",2014,"96","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24604","IGFS                    ",-7.444,51.62,"2014-01-01T00:00:00Z",2014,"97","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24605","IGFS                    ",-7.497,51.49,"2014-01-01T00:00:00Z",2014,"98","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24606","IGFS                    ",-7.464,51.348,"2014-01-01T00:00:00Z",2014,"99","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24607","IGFS                    ",-7.419,51.175,"2014-01-01T00:00:00Z",2014,"100","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24608","IGFS                    ",-7.248,51.289,"2014-01-01T00:00:00Z",2014,"101","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24609","IGFS                    ",-7.24,51.5,"2014-01-01T00:00:00Z",2014,"102","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24610","IGFS                    ",-7.037,51.598,"2014-01-01T00:00:00Z",2014,"103","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24611","IGFS                    ",-7.086,51.805,"2014-01-01T00:00:00Z",2014,"104","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24612","IGFS                    ",-7.366,52.033,"2014-01-01T00:00:00Z",2014,"105","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24613","IGFS                    ",-5.535,51.481,"2014-01-01T00:00:00Z",2014,"106","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24614","IGFS                    ",-5.266,51.457,"2014-01-01T00:00:00Z",2014,"107","EXP","PTR","Painted/Small Eyed Ray",NA,4,0,0
"24615","IGFS                    ",-5.503,51.251,"2014-01-01T00:00:00Z",2014,"108","EXP","PTR","Painted/Small Eyed Ray",NA,8.62,0,0
"24616","IGFS                    ",-5.815,51.302,"2014-01-01T00:00:00Z",2014,"109","EXP","PTR","Painted/Small Eyed Ray",NA,2,0,0
"24617","IGFS                    ",-5.78,51.49,"2014-01-01T00:00:00Z",2014,"110","EXP","PTR","Painted/Small Eyed Ray",NA,2,0,0
"24618","IGFS                    ",-6.203,51.598,"2014-01-01T00:00:00Z",2014,"111","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24619","IGFS                    ",-5.858,51.754,"2014-01-01T00:00:00Z",2014,"112","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24620","IGFS                    ",-6.258,52.006,"2014-01-01T00:00:00Z",2014,"113","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24621","IGFS                    ",-6.74,51.977,"2014-01-01T00:00:00Z",2014,"114","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24622","IGFS                    ",-6.612,51.856,"2014-01-01T00:00:00Z",2014,"115","EXP","PTR","Painted/Small Eyed Ray",NA,2,0,0
"24623","IGFS                    ",-6.524,51.617,"2014-01-01T00:00:00Z",2014,"116","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24624","IGFS                    ",-6.36,51.412,"2014-01-01T00:00:00Z",2014,"117","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24625","IGFS                    ",-5.786,51.06,"2014-01-01T00:00:00Z",2014,"119","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24626","IGFS                    ",-6.133,51.179,"2014-01-01T00:00:00Z",2014,"120","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24627","IGFS                    ",-6.336,51.218,"2014-01-01T00:00:00Z",2014,"121","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24628","IGFS                    ",-6.602,51.214,"2014-01-01T00:00:00Z",2014,"122","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24629","IGFS                    ",-6.667,51.365,"2014-01-01T00:00:00Z",2014,"123","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24630","IGFS                    ",-7.606,50.618,"2014-01-01T00:00:00Z",2014,"125","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24631","IGFS                    ",-7.84,50.724,"2014-01-01T00:00:00Z",2014,"126","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24632","IGFS                    ",-8.025,50.54,"2014-01-01T00:00:00Z",2014,"127","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24633","IGFS                    ",-7.607,51.042,"2014-01-01T00:00:00Z",2014,"128","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24634","IGFS                    ",-7.751,50.907,"2014-01-01T00:00:00Z",2014,"129","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24635","IGFS                    ",-8.067,51.035,"2014-01-01T00:00:00Z",2014,"130","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24636","IGFS                    ",-8.204,50.755,"2014-01-01T00:00:00Z",2014,"131","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24637","IGFS                    ",-8.213,50.637,"2014-01-01T00:00:00Z",2014,"132","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24638","IGFS                    ",-10.236,51.065,"2014-01-01T00:00:00Z",2014,"133","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24639","IGFS                    ",-9.998,50.927,"2014-01-01T00:00:00Z",2014,"134","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24640","IGFS                    ",-9.936,50.747,"2014-01-01T00:00:00Z",2014,"135","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24641","IGFS                    ",-9.59,50.833,"2014-01-01T00:00:00Z",2014,"136","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24642","IGFS                    ",-9.45,50.609,"2014-01-01T00:00:00Z",2014,"137","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24643","IGFS                    ",-9.272,50.75,"2014-01-01T00:00:00Z",2014,"138","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24644","IGFS                    ",-9.11,50.904,"2014-01-01T00:00:00Z",2014,"139","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24645","IGFS                    ",-8.892,50.876,"2014-01-01T00:00:00Z",2014,"140","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24646","IGFS                    ",-8.909,50.625,"2014-01-01T00:00:00Z",2014,"141","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24647","IGFS                    ",-8.613,50.558,"2014-01-01T00:00:00Z",2014,"142","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24648","IGFS                    ",-8.494,50.706,"2014-01-01T00:00:00Z",2014,"143","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24649","IGFS                    ",-8.493,50.884,"2014-01-01T00:00:00Z",2014,"144","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24650","IGFS                    ",-8.262,51.092,"2014-01-01T00:00:00Z",2014,"145","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24651","IGFS                    ",-7.754,51.359,"2014-01-01T00:00:00Z",2014,"146","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24652","IGFS                    ",-8.102,51.347,"2014-01-01T00:00:00Z",2014,"147","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24653","IGFS                    ",-8.511,51.3,"2014-01-01T00:00:00Z",2014,"148","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24654","IGFS                    ",-8.844,51.189,"2014-01-01T00:00:00Z",2014,"149","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24655","IGFS                    ",-10.796,51.458,"2014-01-01T00:00:00Z",2014,"150","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24656","IGFS                    ",-10.416,51.454,"2014-01-01T00:00:00Z",2014,"151","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24657","IGFS                    ",-10.494,51.669,"2014-01-01T00:00:00Z",2014,"152","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24658","IGFS                    ",-10.371,51.999,"2014-01-01T00:00:00Z",2014,"153","EXP","PTR","Painted/Small Eyed Ray",NA,4,0,0
"24659","IGFS                    ",-10.748,51.219,"2014-01-01T00:00:00Z",2014,"156","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24660","IGFS                    ",-10.537,51.137,"2014-01-01T00:00:00Z",2014,"157","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"24661","IGFS                    ",-10.308,51.294,"2014-01-01T00:00:00Z",2014,"158","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
