"","Group.1","Group.2","Group.3","Group.4","Group.5","Group.6","AreaKmSq","CatchKg","RaisedNo"
"305","IGFS2008",2008,17,-8.265,55.594,"VIa",4.87623913350263,115.416,697.523
"306","IGFS2016",2016,41,-8.265,55.594,"VIa",2.70597746557951,2705.666,19186.933
"307","IGFS2007",2007,6,-7.31,55.598,"VIa",2.8385103572546,589.986,3518.249
"308","IGFS2012",2012,34,-7.318,55.609,"VIa",3.08608797396732,80.095,472.315
"309","IGFS2005",2005,117,-9.166,55.611,"VIa",4.28125595820419,240.818,1593.165
"310","IGFS2011",2011,40,-7.595,55.616,"VIa",3.3494222284102,2936.429,19453.117
"311","IGFS2009",2009,43,-7.537,55.616,"VIa",2.84452315006349,547.908,4330.97
"312","IGFS2007",2007,7,-7.523,55.616,"VIa",3.85318712746682,346.387,1707.226
"313","IGFS2006",2006,53,-7.593,55.617,"VIa",3.29470870848625,349.289,2539.158
"314","IGFS2012",2012,35,-7.522,55.617,"VIa",3.62405381651655,292.951,2244.041
"315","IGFS2013",2013,30,-7.512,55.617,"VIa",4.01940851985466,270.196,1371.106
"316","IGFS2011",2011,10,-9.165,55.62,"VIa",5.7866160999298,906.286,14648.708
"317","IGFS2007",2007,14,-8.331,55.621,"VIa",6.93337387069393,766.941,3946.721
"318","IGFS2005",2005,134,-7.324,55.623,"VIa",2.31735901866266,15.621,119
"319","IGFS2014",2014,25,-8.321,55.625,"VIa",6.92316707321565,558.605,8104.639
"320","IGFS2011",2011,46,-7.327,55.625,"VIa",3.37528340629115,423.148,2658.822
"321","IGFS2017",2017,7,-8.86,55.626,"VIa",5.51441265890662,718.212,4264.822
"322","IGFS2006",2006,54,-7.326,55.627,"VIa",3.08199410553789,195.785,905.994
"323","IGFS2006",2006,38,-8.869,55.629,"VIa",5.79570638346458,262.323,1311.664
"324","IGFS2013",2013,29,-7.33,55.629,"VIa",3.22805867923491,36.889,141
"325","IGFS2008",2008,31,-7.331,55.631,"VIa",3.45235508014262,46.626,129
"326","IGFS2009",2009,16,-8.875,55.632,"VIa",4.89675431724769,340.37,21443.798
"327","IGFS2016",2016,33,-7.334,55.637,"VIa",3.76862101948614,417.922,2000.747
"328","IGFS2005",2005,127,-8.286,55.639,"VIa",4.14702182255524,129.896,563.137
"329","IGFS2006",2006,45,-8.276,55.643,"VIa",6.95821972091227,427.51,2486.389
"330","IGFS2017",2017,28,-8.273,55.643,"VIa",6.42308282774857,1333.55,7887.648
"331","IGFS2007",2007,33,-8.904,55.645,"VIa",5.75617012134761,405.279,2103.996
"332","IGFS2017",2017,24,-7.586,55.65,"VIa",4.17148594764424,1375.125,9605.057
"333","IGFS2010",2010,33,-7.583,55.651,"VIa",3.48399221592779,150.961,637
"334","IGFS2014",2014,27,-7.574,55.651,"VIa",3.1991071381436,2265.85,17266.55
"335","IGFS2015",2015,29,-7.527,55.651,"VIa",3.18504954262457,4526.637,26941.807
"336","IGFS2015",2015,33,-8.602,55.661,"VIa",6.10544491516559,968.608,31612.043
"337","IGFS2017",2017,25,-7.218,55.661,"VIa",1.27497353656004,413.362,3326.241
"338","IGFS2012",2012,41,-8.61,55.662,"VIa",4.65337068689334,1235.256,10051.392
"339","IGFS2011",2011,25,-8.607,55.662,"VIa",5.47076968389873,200.255,2620.439
"340","IGFS2011",2011,41,-7.22,55.663,"VIa",3.24154392867868,601.004,3799.706
"341","IGFS2010",2010,43,-8.623,55.664,"VIa",6.7853958735764,83.261,1240.526
"342","IGFS2008",2008,23,-8.621,55.664,"VIa",4.76563599864157,164.574,1690.42
"343","IGFS2009",2009,50,-8.629,55.665,"VIa",4.53600845649308,494.391,56521.352
"344","IGFS2005",2005,128,-8.629,55.665,"VIa",4.71961342010157,184.881,671.214
"345","IGFS2006",2006,61,-7.219,55.666,"VIa",3.82492096370445,234.073,1803.216
"346","IGFS2014",2014,24,-8.664,55.669,"VIa",6.21643745275085,453.473,1936.123
"347","IGFS2013",2013,35,-8.673,55.671,"VIa",6.00549259708341,785.159,7492.944
"348","IGFS2010",2010,29,-7.203,55.694,"VIa",3.36739179172788,199.491,1169.22
"349","IGFS2009",2009,39,-7.198,55.695,"VIa",2.80163553206199,137.994,738.635
"350","IGFS2008",2008,43,-8.088,55.724,"VIa",7.19803383058572,190.741,1687.821
"351","IGFS2009",2009,18,-9.328,55.734,"VIa",4.96633576437579,290.336,11868.352
"352","IGFS2008",2008,46,-9.328,55.734,"VIa",5.01809706295901,191.708,1579.213
"353","IGFS2010",2010,7,-9.327,55.74,"VIa",5.40439064896869,329.923,3858.643
"354","IGFS2006",2006,34,-9.327,55.754,"VIa",4.7820256173596,368.623,3338.637
"355","IGFS2006",2006,44,-8.056,55.757,"VIa",6.35451532529285,205.193,1549.69
"356","IGFS2015",2015,32,-8.053,55.757,"VIa",5.40296675988184,2538.054,19549.997
"357","IGFS2016",2016,40,-8.047,55.761,"VIa",7.64663605483269,523.177,4164.964
"358","IGFS2005",2005,125,-8.048,55.762,"VIa",4.46042155174859,1260.284,26846.146
"359","IGFS2015",2015,30,-7.15,55.772,"VIa",2.76452564541171,230.727,1705.02
"360","IGFS2014",2014,28,-7.824,55.785,"VIa",6.49776713646377,886.491,7520.676
"361","IGFS2017",2017,23,-7.818,55.786,"VIa",8.18432013980533,1289.12,7606.159
"362","IGFS2011",2011,26,-8.992,55.789,"VIa",5.58135293987213,305.933,1266.778
"363","IGFS2015",2015,6,-8.991,55.789,"VIa",6.7732723210204,1044.8,25446.602
"364","IGFS2013",2013,7,-8.99,55.791,"VIa",5.02233112782809,1438.241,19204.378
"365","IGFS2014",2014,13,-8.993,55.792,"VIa",7.10560854633051,661.612,11816.526
"366","IGFS2010",2010,8,-8.992,55.793,"VIa",5.23816717793436,408.04,2944.61
"367","IGFS2017",2017,8,-8.994,55.794,"VIa",2.83676366875295,2458.412,33189.903
"368","IGFS2008",2008,30,-7.122,55.795,"VIa",3.01675257300707,97.894,1006.158
"369","IGFS2006",2006,39,-8.993,55.798,"VIa",5.81253540934301,1001.732,14244.34
"370","IGFS2012",2012,15,-8.991,55.799,"VIa",7.79607354885468,1274.885,10253.239
"371","IGFS2012",2012,28,-7.117,55.8,"VIa",2.63891563566905,2129.422,24888.231
"372","IGFS2014",2014,34,-7.116,55.801,"VIa",3.57487371368015,159.559,1581.588
"373","IGFS2013",2013,28,-7.114,55.803,"VIa",3.45908182419205,368.58,4538.977
"374","IGFS2017",2017,11,-8.396,55.813,"VIa",6.5531364889094,525.552,3337.769
"375","IGFS2015",2015,13,-8.388,55.815,"VIa",5.84399414420377,1566.631,20020.385
"376","IGFS2010",2010,44,-8.388,55.816,"VIa",7.65954789012472,580.212,10195.426
"377","IGFS2007",2007,15,-8.385,55.816,"VIa",6.74978482770161,374.232,4366.326
"378","IGFS2005",2005,116,-8.993,55.817,"VIa",5.33499817148986,2527.343,21864.012
"379","IGFS2008",2008,24,-8.366,55.817,"VIa",5.65073901604253,320.06,2450.283
"380","IGFS2009",2009,36,-8.365,55.818,"VIa",5.85449656842991,374.549,2858.103
"381","IGFS2007",2007,32,-8.992,55.823,"VIa",5.86481999390523,247.551,2056.36
"382","IGFS2012",2012,40,-8.332,55.823,"VIa",7.14454220721532,1877.325,40145.062
"383","IGFS2014",2014,23,-8.328,55.823,"VIa",7.54502649448595,1437.085,33377.782
"384","IGFS2016",2016,13,-8.323,55.823,"VIa",6.55429771692419,2232.306,18113.838
"385","IGFS2005",2005,126,-8.332,55.824,"VIa",5.32093546784562,1450.236,28640.23
"386","IGFS2013",2013,34,-8.323,55.824,"VIa",6.36588009281064,1498.461,21524.517
"387","IGFS2011",2011,37,-8.317,55.824,"VIa",6.89579944450025,463.368,4174.372
"388","IGFS2006",2006,43,-8.322,55.825,"VIa",7.18199963283438,575.075,5102.85
"389","IGFS2016",2016,39,-7.624,55.831,"VIa",6.17131629081362,881.754,6936.564
"390","IGFS2017",2017,26,-7.082,55.841,"VIa",2.55299439268184,393.353,3970.364
"391","IGFS2011",2011,42,-7.076,55.848,"VIa",3.01365806406906,343.226,3255.506
"392","IGFS2008",2008,41,-7.688,55.854,"VIa",6.50326867033633,117.658,554.037
"393","IGFS2005",2005,124,-7.672,55.856,"VIa",4.97542287305703,285.873,5725.712
"394","IGFS2015",2015,31,-7.658,55.856,"VIa",3.30822524760071,1035.345,26425.25
"395","IGFS2012",2012,30,-7.602,55.859,"VIa",6.17970881458109,706.165,2909.842
"396","IGFS2006",2006,41,-7.619,55.864,"VIa",6.79261893913419,88.999,596.91
"397","IGFS2007",2007,20,-7.622,55.865,"VIa",6.71469523101464,307.602,1929.811
"398","IGFS2016",2016,14,-7.938,55.866,"VIa",4.64457110160995,1420.658,12927.509
"399","IGFS2009",2009,31,-7.064,55.868,"VIa",2.64968004853309,2034.932,14952.25
"400","IGFS2010",2010,25,-7.979,55.869,"VIa",5.50315802178391,1420.398,38558.814
"401","IGFS2005",2005,132,-7.061,55.872,"VIa",2.31157180456103,328.886,4233.299
"402","IGFS2007",2007,18,-7.063,55.873,"VIa",4.9169720388324,296.156,2691.051
"403","IGFS2010",2010,27,-7.657,55.875,"VIa",6.76500698892398,185.111,1537.412
"404","IGFS2006",2006,63,-7.06,55.875,"VIa",3.48900984921312,275.968,2912.429
"405","IGFS2009",2009,38,-7.662,55.876,"VIa",5.73269219740675,335.471,8626.076
"406","IGFS2008",2008,32,-7.056,55.878,"VIa",3.24176506909853,159.913,966.761
"407","IGFS2013",2013,16,-7.671,55.879,"VIa",7.39614240196637,379.925,2709.755
"408","IGFS2016",2016,32,-7.058,55.88,"VIa",3.60144571453052,136.269,1830.292
"409","IGFS2010",2010,17,-7.056,55.88,"VIa",3.7605280637551,593.295,3020.646
"410","IGFS2013",2013,26,-6.681,55.893,"VIa",4.02783517006231,65.018,548.19
"411","IGFS2010",2010,18,-6.68,55.894,"VIa",3.2864176932645,126.407,1258.673
"412","IGFS2006",2006,62,-6.681,55.897,"VIa",4.27866561517077,88.283,820.159
"413","IGFS2005",2005,133,-6.679,55.903,"VIa",2.65061620747166,106.821,933.726
"414","IGFS2011",2011,36,-7.932,55.913,"VIa",2.19490804640894,1806.271,16181.375
"415","IGFS2008",2008,42,-7.942,55.915,"VIa",5.82153189185005,462.821,5919.392
"416","IGFS2006",2006,42,-7.937,55.915,"VIa",6.06818451703142,901.987,5409.981
"417","IGFS2005",2005,122,-7.947,55.919,"VIa",5.73180924114943,59.749,597.814
"418","IGFS2009",2009,30,-6.673,55.922,"VIa",2.71302259129344,68.822,689.39
"419","IGFS2012",2012,27,-6.671,55.922,"VIa",2.98690887821358,104.33,1078.902
"420","IGFS2015",2015,14,-7.974,55.923,"VIa",3.74410237765333,2112.878,55547.64
"421","IGFS2009",2009,37,-7.971,55.924,"VIa",5.76428389870626,1238.21,83603.938
"422","IGFS2016",2016,31,-6.674,55.925,"VIa",2.64122659631497,46.88,345
"423","IGFS2017",2017,21,-6.664,55.936,"VIa",2.7811455475479,115.898,1104.255
"424","IGFS2015",2015,23,-6.667,55.937,"VIa",3.09894026102456,522.557,3540.628
"425","IGFS2009",2009,32,-7.213,55.979,"VIa",5.72364517599456,1748.393,7866.706
"426","IGFS2015",2015,22,-7.278,55.98,"VIa",6.59227855074172,749.051,5033.682
"427","IGFS2013",2013,27,-7.271,55.98,"VIa",6.07689784683926,810.376,5096.002
"428","IGFS2010",2010,28,-7.263,55.98,"VIa",6.94802607726684,459.615,2309.312
"429","IGFS2005",2005,131,-7.255,55.98,"VIa",4.36800130289518,99.001,2125.934
"430","IGFS2007",2007,19,-7.224,55.98,"VIa",6.94996125132833,400.941,2257.304
"431","IGFS2012",2012,29,-7.215,55.98,"VIa",5.98711527119208,1377.94,5444.174
"432","IGFS2017",2017,27,-7.212,55.98,"VIa",7.45270089669447,1435.501,7143.717
"433","IGFS2008",2008,33,-7.208,55.98,"VIa",7.089051661255,495.513,2640.612
"434","IGFS2010",2010,9,-9.225,55.987,"VIa",4.680924877913,205.749,5949.385
"435","IGFS2011",2011,27,-9.224,55.989,"VIa",4.33241206725881,581.489,12887.963
"436","IGFS2008",2008,45,-9.223,55.992,"VIa",3.20986084846862,129.531,1131.857
"437","IGFS2013",2013,8,-9.223,55.993,"VIa",5.79454742027922,660.09,20320.967
"438","IGFS2006",2006,35,-9.222,55.993,"VIa",5.52899993540108,361.181,8117.677
"439","IGFS2016",2016,19,-8.807,55.993,"VIa",7.57806750186026,831.794,10330.055
"440","IGFS2015",2015,7,-8.812,55.995,"VIa",6.81133428628409,632.338,30075.973
"441","IGFS2006",2006,40,-8.812,55.995,"VIa",6.48086310016833,205.572,1173.162
"442","IGFS2017",2017,9,-8.806,55.995,"VIa",5.5043532313195,853.422,10884.444
"443","IGFS2010",2010,45,-8.823,55.997,"VIa",4.85531368983937,153.119,690.469
"444","IGFS2009",2009,20,-8.82,55.997,"VIa",5.84932805904884,401.119,43153.73
"445","IGFS2012",2012,16,-8.817,55.997,"VIa",6.20536642120585,509.753,10853.612
"446","IGFS2016",2016,15,-7.81,55.997,"VIa",6.91828925632529,312.604,2799.69
"447","IGFS2008",2008,25,-8.389,55.999,"VIa",7.06971976242342,265.656,7945.975
"448","IGFS2017",2017,22,-7.804,55.999,"VIa",4.73170426304214,609.092,10317.395
"449","IGFS2013",2013,11,-8.211,56,"VIa",6.89151503329309,411.016,9614.976
"450","IGFS2017",2017,12,-8.388,56.001,"VIa",4.10196297122872,1183.46,11396.254
"451","IGFS2007",2007,26,-8.392,56.003,"VIa",6.98290643019564,681.401,4747.533
"452","IGFS2009",2009,19,-9.216,56.004,"VIa",3.973273709594,464.516,16046.95
"453","IGFS2005",2005,123,-8.201,56.007,"VIa",6.2787753455486,1313.834,32833.544
"454","IGFS2014",2014,14,-9.216,56.008,"VIa",5.88540255557804,167.321,6242.103
"455","IGFS2011",2011,28,-8.865,56.008,"VIa",5.63460327953961,1519.454,9686.284
"456","IGFS2005",2005,115,-8.865,56.008,"VIa",5.97268105771207,330.775,3405.27
"457","IGFS2013",2013,9,-8.87,56.009,"VIa",7.52493306817094,304.327,4183.532
"458","IGFS2014",2014,15,-8.87,56.009,"VIa",6.27957134689791,297.064,6064.754
"459","IGFS2007",2007,31,-8.87,56.009,"VIa",6.27017692118296,239.116,1628.494
"460","IGFS2015",2015,8,-9.213,56.013,"VIa",4.59901805276446,726.075,13700.939
"461","IGFS2007",2007,30,-9.213,56.017,"VIa",4.72026916219823,200.044,1154.567
"462","IGFS2012",2012,39,-8.181,56.017,"VIa",7.05468300752408,374.822,19403.252
"463","IGFS2016",2016,18,-8.404,56.018,"VIa",8.50390558270865,1843.615,11004.895
"464","IGFS2008",2008,26,-8.171,56.022,"VIa",6.12495154366406,168.829,2594.84
"465","IGFS2009",2009,35,-8.41,56.023,"VIa",8.64163931055071,1782.246,145798.164
"466","IGFS2014",2014,18,-8.411,56.024,"VIa",7.82778663977796,749.108,35553.022
"467","IGFS2010",2010,12,-8.41,56.024,"VIa",5.89965058573219,626.928,15633.034
"468","IGFS2015",2015,12,-8.413,56.026,"VIa",6.33242117852259,2413.909,55403.264
"469","IGFS2006",2006,74,-8.413,56.026,"VIa",7.87029489330665,366.613,3470.855
"470","IGFS2014",2014,19,-8.066,56.03,"VIa",6.7125503438112,437.729,16391.939
"471","IGFS2010",2010,26,-7.716,56.031,"VIa",7.50360437575923,511.141,10847.214
"472","IGFS2006",2006,68,-8.097,56.032,"VIa",6.52094796505575,171.724,829.427
"473","IGFS2007",2007,25,-8.111,56.036,"VIa",7.32254741701308,308.953,2550.667
"474","IGFS2015",2015,15,-7.7,56.037,"VIa",6.74819685306456,1084.825,15659.389
"475","IGFS2014",2014,20,-7.699,56.038,"VIa",7.08108890539722,344.607,15818.5
"476","IGFS2010",2010,24,-8.028,56.04,"VIa",6.49573125435957,1172.924,15144.863
"477","IGFS2009",2009,34,-8.03,56.041,"VIa",6.47247564887967,246.428,21994.202
"478","IGFS2007",2007,21,-7.696,56.042,"VIa",6.69867249476621,155.444,2065.813
"479","IGFS2008",2008,34,-6.99,56.051,"VIa",3.48229493459845,162.643,1222.885
"480","IGFS2009",2009,29,-7.054,56.052,"VIa",4.43016780694616,180.509,1561.634
"481","IGFS2012",2012,26,-7.053,56.052,"VIa",5.64030770747556,588.473,2856.136
"482","IGFS2015",2015,16,-7.049,56.052,"VIa",5.03536237575432,1682.771,15198.171
"483","IGFS2016",2016,29,-7.044,56.052,"VIa",6.05094874864211,3690.465,30442.095
"484","IGFS2014",2014,32,-6.983,56.052,"VIa",4.60558002129001,601.18,12212.01
"485","IGFS2011",2011,34,-6.973,56.052,"VIa",4.64344518270385,164.561,925
"486","IGFS2013",2013,20,-6.968,56.052,"VIa",5.49789432649367,809.261,11906.69
"487","IGFS2006",2006,64,-7.047,56.053,"VIa",4.41842198239168,175.283,1092.037
"488","IGFS2009",2009,33,-7.652,56.057,"VIa",6.53792478764475,199.422,14066.304
"489","IGFS2006",2006,67,-7.645,56.061,"VIa",6.12358573114784,78.142,755.346
"490","IGFS2005",2005,121,-7.644,56.061,"VIa",5.70793769969661,60.433,599.185
"491","IGFS2011",2011,35,-7.643,56.061,"VIa",7.28110619404922,604.705,31645.602
"492","IGFS2008",2008,40,-7.638,56.063,"VIa",5.52599058073952,197.853,3334.836
"493","IGFS2013",2013,15,-7.634,56.065,"VIa",5.9900198171793,644.985,6129.705
"494","IGFS2016",2016,28,-7.445,56.065,"VIa",3.11758576415685,804.768,3354.613
"495","IGFS2010",2010,16,-7.447,56.066,"VIa",7.44361578451027,307.295,4704.731
"496","IGFS2011",2011,29,-8.82,56.142,"VIa",6.6165889366199,361.691,9217.497
"497","IGFS2013",2013,10,-8.817,56.143,"VIa",7.27307954440709,356.586,1624.138
"498","IGFS2012",2012,17,-8.806,56.146,"VIa",6.28033030359858,309.315,17915.376
"499","IGFS2017",2017,10,-8.805,56.146,"VIa",5.78698962451858,434.617,3346.831
"500","IGFS2009",2009,21,-8.804,56.146,"VIa",6.69036560404231,221.043,21307.873
"501","IGFS2016",2016,20,-8.771,56.155,"VIa",7.85217258962525,623.462,7830.669
"502","IGFS2010",2010,11,-8.763,56.157,"VIa",6.33524754032941,306.712,1275.312
"503","IGFS2007",2007,27,-8.761,56.158,"VIa",8.10093300350071,243.315,1255.599
"504","IGFS2006",2006,73,-8.761,56.158,"VIa",7.19766173644907,178.596,1348.315
"505","IGFS2014",2014,16,-8.752,56.16,"VIa",5.18773520003668,173.955,2480.81
"506","IGFS2010",2010,10,-9.187,56.178,"VIa",3.72222527525486,1686.259,31660.595
"507","IGFS2014",2014,21,-7.81,56.181,"VIa",3.88575048284661,588.238,30199.952
"508","IGFS2017",2017,16,-7.8,56.185,"VIa",4.56868643564472,789.897,3271.405
"509","IGFS2016",2016,30,-6.804,56.185,"VIa",4.43331461658778,602.347,4945.96
"510","IGFS2011",2011,33,-6.73,56.185,"VIa",5.12525918404492,468.603,4381.193
"511","IGFS2015",2015,9,-9.185,56.186,"VIa",2.73312589239658,1252.233,30588.906
"512","IGFS2006",2006,65,-6.823,56.186,"VIa",4.58100673303415,83.09,638
"513","IGFS2015",2015,17,-6.798,56.186,"VIa",4.02440714713263,1051.042,6300.463
"514","IGFS2012",2012,25,-6.746,56.186,"VIa",4.82039937053151,323.204,1901.133
"515","IGFS2008",2008,36,-6.746,56.186,"VIa",3.96461179418544,142.663,1427.3
"516","IGFS2007",2007,16,-6.743,56.186,"VIa",4.57685905404303,244.131,2012.833
"517","IGFS2014",2014,31,-6.731,56.186,"VIa",5.1786871486422,1218.681,32201.193
"518","IGFS2013",2013,19,-6.727,56.186,"VIa",4.51217079475145,479.394,15902.762
"519","IGFS2006",2006,69,-7.796,56.189,"VIa",5.09706751305867,186.785,10780.624
"520","IGFS2009",2009,24,-7.79,56.19,"VIa",5.95071683657073,184.019,5446.34
"521","IGFS2016",2016,21,-9.18,56.199,"VIa",4.98115824405243,330.976,1653.285
"522","IGFS2016",2016,17,-8.24,56.199,"VIa",5.08785096279254,180.122,2895.654
"523","IGFS2009",2009,28,-6.778,56.199,"VIa",2.84961530520905,88.183,1176.891
"524","IGFS2010",2010,19,-6.741,56.204,"VIa",4.48199338654585,275.809,2313.124
"525","IGFS2005",2005,120,-7.765,56.205,"VIa",4.35107158297569,1214.431,8821.884
"526","IGFS2015",2015,21,-7.762,56.206,"VIa",5.49932602586162,2532.266,14325.204
"527","IGFS2017",2017,17,-7.304,56.21,"VIa",5.26176237314575,860.918,10910.282
"528","IGFS2016",2016,16,-7.753,56.211,"VIa",5.30123279528598,2060.659,11330.1
"529","IGFS2012",2012,22,-7.311,56.211,"VIa",5.91065053575333,213.556,1450.912
"530","IGFS2013",2013,17,-7.31,56.211,"VIa",6.77865965495214,393.261,4778.502
"531","IGFS2016",2016,25,-7.297,56.212,"VIa",6.92552904379372,666.923,5801.13
"532","IGFS2010",2010,22,-7.294,56.212,"VIa",4.76298544159756,497.969,3024.78
"533","IGFS2007",2007,29,-9.174,56.218,"VIa",4.57415740620155,365.195,2544.499
"534","IGFS2008",2008,39,-7.604,56.218,"VIa",6.12204920713807,106.346,1959.491
"535","IGFS2012",2012,21,-7.603,56.218,"VIa",5.67332126466726,405.352,3160.751
"536","IGFS2006",2006,66,-7.254,56.218,"VIa",4.94880870017619,100.024,919.718
"537","IGFS2005",2005,130,-7.244,56.22,"VIa",6.27645070039191,316.281,19719.466
"538","IGFS2010",2010,23,-7.607,56.224,"VIa",5.90409937635862,1084.983,5451.685
"539","IGFS2005",2005,114,-9.103,56.228,"VIa",6.17976582074696,1453.428,6301.886
"540","IGFS2017",2017,13,-8.235,56.228,"VIa",4.40290061300295,580.11,23766.947
"541","IGFS2013",2013,14,-7.607,56.228,"VIa",7.35836710359468,419.422,5809.952
"542","IGFS2015",2015,19,-7.123,56.23,"VIa",5.65942157422029,1854.283,9584.687
"543","IGFS2008",2008,35,-7.156,56.237,"VIa",4.01773224831903,480.657,2715.874
"544","IGFS2007",2007,17,-7.16,56.239,"VIa",5.80655179154112,274.209,3147.866
"545","IGFS2009",2009,26,-7.19,56.243,"VIa",6.49020849818343,162.035,1004.089
"546","IGFS2017",2017,20,-6.704,56.243,"VIa",5.57553615704386,331.986,1712.556
"547","IGFS2014",2014,17,-8.182,56.252,"VIa",7.52589778871879,524.031,13884.871
"548","IGFS2006",2006,70,-8.066,56.288,"VIa",5.91447636103592,110.899,1797.732
"549","IGFS2007",2007,23,-8.079,56.289,"VIa",8.21762376343455,666.126,4666.997
"550","IGFS2016",2016,23,-8.103,56.292,"VIa",3.69050826104897,1039.274,22540.833
"551","IGFS2009",2009,23,-8.101,56.292,"VIa",5.67873975755091,970.857,37258.639
"552","IGFS2013",2013,12,-8.112,56.294,"VIa",6.38976318836704,151.697,2486.914
"553","IGFS2010",2010,14,-8.116,56.295,"VIa",5.3549290122866,181.367,4294.372
"554","IGFS2017",2017,18,-7.079,56.296,"VIa",6.17255242961099,769.16,5604.957
"555","IGFS2016",2016,26,-7.072,56.301,"VIa",6.71413574736194,1827.347,27818.656
"556","IGFS2012",2012,23,-7.068,56.303,"VIa",6.09949948934119,740.67,2818.543
"557","IGFS2013",2013,18,-7.066,56.304,"VIa",4.82165594594506,969.079,68294.932
"558","IGFS2010",2010,13,-8.372,56.311,"VIa",5.82992491931325,1406.79,41783.953
"559","IGFS2011",2011,30,-8.37,56.311,"VIa",6.12230284432976,406.268,27713.711
"560","IGFS2009",2009,22,-8.369,56.311,"VIa",6.72984108430094,234.843,9011.935
"561","IGFS2012",2012,18,-8.338,56.313,"VIa",7.14808534180855,356.726,7660.875
"562","IGFS2007",2007,24,-8.332,56.314,"VIa",7.19399130229509,281.587,2760.349
"563","IGFS2015",2015,11,-8.33,56.314,"VIa",3.60457213734738,1070.884,33048.869
"564","IGFS2014",2014,30,-7.03,56.322,"VIa",5.96899828514874,1694.102,15375.365
"565","IGFS2010",2010,21,-7.028,56.324,"VIa",4.85340190961495,559.042,3282.895
"566","IGFS2005",2005,119,-8.034,56.327,"VIa",5.73721025641846,116.798,4509.638
"567","IGFS2015",2015,20,-7.575,56.333,"VIa",4.29358682562912,1649.009,38558.659
"568","IGFS2008",2008,38,-7.584,56.335,"VIa",6.17374970115555,251.677,12359.648
"569","IGFS2012",2012,20,-7.58,56.335,"VIa",6.99574477477115,614.276,8848.512
"570","IGFS2007",2007,22,-7.586,56.336,"VIa",7.11949176920634,168.132,4672.936
"571","IGFS2009",2009,25,-7.616,56.339,"VIa",7.20263356965427,4053.206,193478.349
"572","IGFS2016",2016,24,-7.624,56.34,"VIa",4.73330496970479,1050.806,27218.226
"573","IGFS2011",2011,31,-7.634,56.341,"VIa",4.64288423736265,3304.446,65563.466
"574","IGFS2013",2013,13,-7.632,56.341,"VIa",7.53265347801378,719.179,11070.625
"575","IGFS2010",2010,15,-7.632,56.341,"VIa",6.56744482017829,590.777,7041.708
"576","IGFS2017",2017,14,-8.521,56.342,"VIa",6.83362878801186,276.843,5891.099
"577","IGFS2017",2017,19,-6.799,56.367,"VIa",4.99215516600839,619.854,12451.931
"578","IGFS2008",2008,37,-6.799,56.367,"VIa",4.49481596337352,319.447,11749.713
"579","IGFS2010",2010,20,-6.8,56.368,"VIa",4.32062400006674,380.748,5029.895
"580","IGFS2009",2009,27,-6.794,56.372,"VIa",5.17481979338762,873.642,49920.631
"581","IGFS2017",2017,15,-7.808,56.383,"VIa",5.22638966770206,1080.524,18968.618
"582","IGFS2016",2016,22,-8.275,56.393,"VIa",3.15965399374306,461.416,11598.184
"583","IGFS2012",2012,24,-6.774,56.394,"VIa",4.41350226127226,461.937,4163.656
"584","IGFS2015",2015,18,-6.771,56.395,"VIa",4.38479449493151,1359.202,45073.051
"585","IGFS2014",2014,29,-6.773,56.397,"VIa",5.45535492838134,627.888,8073.583
"586","IGFS2005",2005,129,-6.77,56.401,"VIa",7.37446186171338,252.987,2664.523
"587","IGFS2014",2014,22,-7.774,56.402,"VIa",6.97747352550059,1037.93,26392.796
"588","IGFS2011",2011,32,-6.766,56.403,"VIa",5.79498794108291,591.006,21655.501
"589","IGFS2016",2016,27,-6.765,56.404,"VIa",5.83085277469352,1075.756,8418.41
"590","IGFS2015",2015,10,-9.073,56.451,"VIa",2.23532041743911,2176.376,31539.012
"591","IGFS2007",2007,28,-9.069,56.482,"VIa",4.17067994598015,201.225,1106.815
"592","IGFS2006",2006,71,-9.067,56.49,"VIa",4.51375782481168,117.097,923.767
"593","IGFS2015",2015,102,-6.74,51.979,"VIIa",4.01670087949633,566.129,23141.992
"594","IGFS2013",2013,100,-6.808,52.001,"VIIa",5.07260284190918,5151.374,79024.873
"595","IGFS2008",2008,113,-6.755,52.003,"VIIa",5.48873174242181,277.65,6855.932
"596","IGFS2009",2009,84,-6.756,52.005,"VIIa",4.66748404058274,374.538,5736.684
"597","IGFS2012",2012,113,-6.261,52.005,"VIIa",4.15138253872776,260.054,549.045
"598","IGFS2007",2007,136,-6.262,52.006,"VIIa",5.47894842535865,210.94,1689.278
"599","IGFS2010",2010,105,-6.258,52.006,"VIIa",5.35153102011786,619.876,5429.841
"600","IGFS2014",2014,113,-6.258,52.006,"VIIa",6.08076542464012,331.362,1450.209
"601","IGFS2005",2005,23,-6.759,52.008,"VIIa",4.36297026161283,406.69,10051.271
"602","IGFS2009",2009,87,-6.249,52.008,"VIIa",4.29538381854085,150.365,1221.205
"603","IGFS2006",2006,153,-6.783,52.011,"VIIa",5.88790170127038,204.562,2981.988
"604","IGFS2008",2008,114,-6.217,52.015,"VIIa",4.58785132216147,171.625,990.129
"605","IGFS2016",2016,68,-6.213,52.016,"VIIa",5.13205705281054,545.362,2628.493
"606","IGFS2013",2013,85,-6.212,52.016,"VIIa",5.46111886491894,117.392,724.993
