metadata_id,Date,Year,Month,Vessel,Functional_Unit,Fishing_Grounds,Survey_Code,Haul,Sample_Type,Sex,CLmm,NepCount,PredWt_Kg,fldShotLatDecimalDegrees,fldShotLonDecimalDegrees,fldHaulLatDecimalDegrees,fldHaulLonDecimalDegrees,Gear_Type,TowDurationMin,AreaKmSq
WKSTN127_27112010,00:00.0,2010,11,Celtic Explorer,22,NoFishingGround,IGFS2010,108,Catch,Male,22,3,0.020843831,51.613,-6.192,51.58,-6.212,Groundgear_A,30,0.376744314
MI3058137_07112013,00:00.0,2013,11,Celtic Explorer,22,Banana,IGFS2013,95,Catch,Female,24,1,0.008647594,51.337,-6.9,51.309,-6.929,Groundgear_A,30,0.431890202
TOUGHBOOK1140_23112003,00:00.0,2003,11,Celtic Explorer,14,E Irish Sea,IGFS2003,122,Catch,Male,39,2,0.09776141,54.064,-3.628,54.099,-3.645,Groundgear_A,30,0.283604542
D6MF0R0J56_18112008,00:00.0,2008,11,Celtic Explorer,2021,NoFishingGround,IGFS2008,144,Catch,Male,35,1,0.029377431,50.558,-8.614,50.589,-8.595,Groundgear_A,30,0.410899917
TOUGHBOOK139_22112005,00:00.0,2005,11,Celtic Explorer,12,NoFishingGround,IGFS2005,129,Catch,Male,40,5,0.222366606,56.401,-6.77,56.374,-6.794,Groundgear_D,30,0.368723093
WKSTN118_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,85,Catch,Male,37,6,0.214645255,50.703,-7.885,50.723,-7.842,Groundgear_A,30,0.376481867
MI307419_24112012,00:00.0,2012,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2012,95,Catch,Female,28,6,0.085276234,50.536,-8.021,50.518,-8.066,Groundgear_A,30,0.423046169
WKSTN128_16112009,00:00.0,2009,11,Celtic Explorer,19,NoFishingGround,IGFS2009,134,Catch,Male,26,2,0.024127488,51.117,-9.31,51.117,-9.362,Groundgear_A,30,0.415084393
MI307461_23112014,00:00.0,2014,11,Celtic Explorer,19,Galley Ground 2,IGFS2014,88,Catch,Male,46,1,0.070252878,51.288,-9.223,51.257,-9.238,Groundgear_A,30,0.398626442
TOUGHBOOK1150_27112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,144,Catch,Female,19,5,0.0232003,54.021,-5.742,53.996,-5.773,Groundgear_A,30,0.28255891
MI307469_26112014,00:00.0,2014,11,Celtic Explorer,2021,Banana,IGFS2014,100,Catch,Male,32,8,0.183171894,51.175,-7.419,51.152,-7.455,Groundgear_A,30,0.387012827
TOUGHBOOK117_28102005,00:00.0,2005,10,Celtic Explorer,22,NoFishingGround,IGFS2005,27,Catch,Male,34,3,0.081881011,51.62,-6.187,51.59,-6.207,Groundgear_A,30,0.440904859
WKSTN143_11122010,00:00.0,2010,12,Celtic Explorer,19,Kenmare Bay,IGFS2010,165,Catch,Male,28,37,0.554659973,51.69,-10.204,51.68,-10.253,Groundgear_A,30,0.29996499
D6MF0R0J21_16112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,141,Catch,Male,23,26,0.211457148,51.411,-6.362,51.379,-6.377,Groundgear_A,30,0.441502249
TOUGHBOOK116_18112004,00:00.0,2004,11,Celtic Explorer,13,NoFishingGround,IGFS2004,154,Catch,Female,17,4,0.012367056,55.392,-4.885,55.421,-4.87,Groundgear_D,30,0.265875776
WKSTN122_24112010,00:00.0,2010,11,Celtic Explorer,22,NoFishingGround,IGFS2010,90,Catch,Male,35,2,0.061922378,51.058,-5.785,51.09,-5.805,Groundgear_A,30,0.371122904
TOUGHBOOK1133_17112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,94,Catch,Female,23,2,0.015129073,51.628,-7.816,51.617,-7.861,Groundgear_A,30,0.381687743
MI3058115_30102013,00:00.0,2013,10,Celtic Explorer,19,NoFishingGround,IGFS2013,56,Catch,Male,33,5,0.125483505,51.515,-10.031,51.495,-10.07,Groundgear_A,30,0.296510212
WKSTN18_16112010,00:00.0,2010,11,Celtic Explorer,17,NoFishingGround,IGFS2010,60,Catch,Male,40,1,0.045985424,52.585,-10.074,52.575,-10.124,Groundgear_A,30,0.36743649
TOUGHBOOK1129_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,89,Catch,Male,32,5,0.112175056,51.261,-8.73,51.26,-8.681,Groundgear_A,30,0.420930396
WKSTN15_28092010,00:00.0,2010,9,Celtic Explorer,12,NoFishingGround,IGFS2010,15,Catch,Female,35,1,0.02311603,56.341,-7.632,56.334,-7.575,Groundgear_D,30,0.386320284
TOUGHBOOK123_29102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,33,Catch,Male,29,31,0.518930816,51.218,-6.6,51.195,-6.63,Groundgear_A,30,0.406887717
WKSTN125_25112010,00:00.0,2010,11,Celtic Explorer,19,Cork Channels,IGFS2010,97,Catch,Male,34,2,0.052869284,51.71,-7.989,51.686,-8.027,Groundgear_A,30,0.277209164
TOUGHBOOK1150_27112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,144,Catch,Male,28,2,0.030826455,54.021,-5.742,53.996,-5.773,Groundgear_A,30,0.28255891
3DYAA01482143_13112004,00:00.0,2004,11,Celtic Explorer,14,E Irish Sea,IGFS2004,137,Catch,Female,24,2,0.019029056,54.41,-3.853,54.378,-3.833,Groundgear_A,30,0.269196439
D6MF0R0J10_26092007,00:00.0,2007,9,Celtic Explorer,12,NoFishingGround,IGFS2007,21,Catch,Female,44,1,0.04667448,56.042,-7.696,56.059,-7.649,Groundgear_D,30,0.394039559
WKSTN115_08112009,00:00.0,2009,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2009,102,Catch,Male,40,1,0.044651326,50.906,-7.751,50.881,-7.79,Groundgear_A,30,0.453205498
MI307393_20112011,00:00.0,2011,11,Celtic Explorer,2021,NoFishingGround,IGFS2011,85,Catch,Female,25,3,0.029573433,50.586,-8.597,50.555,-8.616,Groundgear_A,30,0.435335264
TOUGHBOOK1122_12112003,00:00.0,2003,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2003,82,Catch,Male,43,1,0.058517445,50.705,-8.497,50.726,-8.468,Groundgear_A,29,0.375924749
MI307489_03122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,132,Catch,Female,32,1,0.020548743,50.637,-8.213,50.619,-8.253,Groundgear_A,29,0.401476574
WKSTN133_28112010,00:00.0,2010,11,Celtic Explorer,2021,NoFishingGround,IGFS2010,114,Catch,Male,19,1,0.004194472,51.298,-7.187,51.29,-7.239,Groundgear_A,30,0.403354488
MI3058115_30102013,00:00.0,2013,10,Celtic Explorer,19,NoFishingGround,IGFS2013,56,Catch,Female,26,1,0.011401983,51.515,-10.031,51.495,-10.07,Groundgear_A,30,0.296510212
TOUGHBOOK1128_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,88,Catch,Female,26,1,0.011787239,51.429,-8.591,51.422,-8.636,Groundgear_A,30,0.38059146
MI3073126_15122011,00:00.0,2011,12,Celtic Explorer,17,Aran,IGFS2011,171,Catch,Female,21,3,0.01803992,52.908,-9.878,52.925,-9.926,Groundgear_A,30,0.44644686
MI3058143_13112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,115,Catch,Male,40,6,0.275376636,51.442,-8.562,51.457,-8.515,Groundgear_A,30,0.370552812
MI307492_05122014,00:00.0,2014,12,Celtic Explorer,2021,NoFishingGround,IGFS2014,142,Catch,Male,37,4,0.140203611,50.558,-8.613,50.589,-8.594,Groundgear_A,30,0.430149283
MI3058136_07112013,00:00.0,2013,11,Celtic Explorer,22,NoFishingGround,IGFS2013,94,Catch,Male,30,1,0.017635015,51.366,-6.665,51.365,-6.719,Groundgear_A,30,0.404088223
MI46381_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,124,CATCH,Female,39,1,0.03718143,50.646,-7.294,50.651,-7.344,Groundgear_A,30,0.418837853
TOUGHBOOK219_12112006,00:00.0,2006,11,Celtic Explorer,17,Galway bay,IGFS2006,113,Catch,Female,21,15,0.092448215,53.194,-9.43,53.191,-9.374,Groundgear_A,30,0.323171008
MI307439_03122012,00:00.0,2012,12,Celtic Explorer,19,NoFishingGround,IGFS2012,128,Catch,Male,39,1,0.040909845,51.1,-8.765,51.1,-8.817,Groundgear_A,30,0.406494869
D6MF0R0J32_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,180,Catch,Male,34,25,0.689288495,51.177,-6.135,51.148,-6.148,Groundgear_A,30,0.449168283
WKSTN113_07112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,99,Catch,Female,19,1,0.004804148,51.216,-6.603,51.188,-6.637,Groundgear_A,30,0.481912106
TOUGHBOOK1115_27102003,00:00.0,2003,10,Celtic Explorer,99,NoFishingGround,IGFS2003,26,Catch,Male,32,8,0.170018605,54.574,-8.928,54.605,-8.966,Groundgear_A,31,0.423586765
TOUGHBOOK123_29102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,33,Catch,Male,41,7,0.349043368,51.218,-6.6,51.195,-6.63,Groundgear_A,30,0.406887717
TOUGHBOOK1143_26112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,135,Catch,Male,45,1,0.067986966,53.889,-6.058,53.865,-6.09,Groundgear_A,30,0.255055389
TOUGHBOOK1131_16112003,00:00.0,2003,11,Celtic Explorer,19,Galley Ground 4,IGFS2003,91,Catch,Male,26,6,0.072832586,51.109,-8.536,51.089,-8.51,Groundgear_A,30,0.330664544
D6MF0R0J64_20112008,00:00.0,2008,11,Celtic Explorer,22,Smalls,IGFS2008,153,Catch,Female,28,3,0.041725144,51.218,-6.337,51.25,-6.333,Groundgear_A,30,0.3749585
MI307396_26112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,113,Catch,Male,33,2,0.048309875,50.89,-7.779,50.912,-7.743,Groundgear_A,30,0.411703387
TOUGHBOOK216_12112006,00:00.0,2006,11,Celtic Explorer,17,Aran,IGFS2006,110,Catch,Male,35,4,0.11953021,53.083,-10.191,53.115,-10.201,Groundgear_A,30,0.434840164
WKSTN13_26092010,00:00.0,2010,9,Celtic Explorer,99,NoFishingGround,IGFS2010,2,Catch,Male,36,1,0.030197617,54.579,-10.612,54.608,-10.58,Groundgear_D,31,0.421740451
MI3058146_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 1,IGFS2013,117,Catch,Female,26,2,0.022356063,51.428,-9.347,51.417,-9.397,Groundgear_A,30,0.288688212
WKSTN15_29102009,00:00.0,2009,10,Celtic Explorer,17,Galway bay,IGFS2009,58,Catch,Male,23,7,0.056702513,53.195,-9.452,53.193,-9.396,Groundgear_A,30,0.269583524
TOUGHBOOK126_31102005,00:00.0,2005,10,Celtic Explorer,19,Galley Ground 4,IGFS2005,42,Catch,Male,39,4,0.170513294,51.095,-8.259,51.111,-8.21,Groundgear_A,29,0.483274703
MI307389_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,81,Catch,Male,35,12,0.357718394,50.723,-7.844,50.703,-7.886,Groundgear_A,30,0.442373515
MI3058118_31102013,00:00.0,2013,10,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2013,61,Catch,Female,31,3,0.057522308,50.727,-7.838,50.706,-7.879,Groundgear_A,30,0.429714481
D6MF0R0J58_19112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,146,Catch,Male,45,6,0.401141092,50.52,-8.062,50.536,-8.02,Groundgear_A,30,0.405923436
WKSTN113_22112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,80,Catch,Female,25,3,0.029962629,50.704,-8.497,50.73,-8.46,Groundgear_A,30,0.417076062
MI307475_30112014,00:00.0,2014,11,Celtic Explorer,22,Smalls,IGFS2014,118,Catch,Male,24,16,0.147168626,51.449,-6.135,51.479,-6.121,Groundgear_A,30,0.302814226
MI307446_28092014,00:00.0,2014,9,Celtic Explorer,12,E Stanton,IGFS2014,22,Catch,Male,34,4,0.107018753,56.402,-7.774,56.379,-7.817,Groundgear_D,30,0.436092095
MI3074104_16122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,182,Catch,Male,31,2,0.041051715,52.908,-9.878,52.925,-9.925,Groundgear_A,32,0.401592965
MI307422_25112012,00:00.0,2012,11,Celtic Explorer,2021,NoFishingGround,IGFS2012,98,Catch,Female,25,3,0.030148067,50.561,-8.612,50.591,-8.594,Groundgear_A,30,0.392259007
D6MF0R0J41_07112008,00:00.0,2008,11,Celtic Explorer,19,NoFishingGround,IGFS2008,103,Catch,Male,34,1,0.027596392,51.26,-8.68,51.262,-8.73,Groundgear_A,30,0.412674435
MI3073102_28112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,124,Catch,Male,31,7,0.142699051,51.186,-8.573,51.206,-8.532,Groundgear_A,30,0.423785156
MI307475_30112014,00:00.0,2014,11,Celtic Explorer,22,Smalls,IGFS2014,118,Catch,Male,10,2,0.001180732,51.449,-6.135,51.479,-6.121,Groundgear_A,30,0.302814226
MI3058141_13112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 4,IGFS2013,111,Catch,Male,48,1,0.083130664,51.107,-8.222,51.091,-8.265,Groundgear_A,30,0.380659897
TOUGHBOOK128_01112005,00:00.0,2005,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2005,47,Catch,Female,31,13,0.246828746,50.703,-7.887,50.722,-7.846,Groundgear_A,30,0.455314629
WKSTN133_21112009,00:00.0,2009,11,Celtic Explorer,17,Aran,IGFS2009,152,Catch,Female,27,14,0.173432189,53.1,-10.196,53.067,-10.192,Groundgear_A,30,0.441872007
WKSTN144_11122010,00:00.0,2010,12,Celtic Explorer,19,NoFishingGround,IGFS2010,166,Catch,Male,27,1,0.013236357,51.68,-10.462,51.664,-10.509,Groundgear_A,30,0.397373255
D6MF0R0J30_24112007,00:00.0,2007,11,Celtic Explorer,19,Cork Channels,IGFS2007,175,Catch,Male,31,8,0.164258689,51.69,-8.023,51.713,-7.986,Groundgear_A,30,0.30031437
TOUGHBOOK229_24112006,00:00.0,2006,11,Celtic Explorer,2021,Banana,IGFS2006,160,Catch,Male,27,19,0.254892587,51.157,-7.448,51.18,-7.412,Groundgear_A,30,0.423609502
D6MF0R0J63_20112008,00:00.0,2008,11,Celtic Explorer,22,Smalls,IGFS2008,152,Catch,Female,21,1,0.005878022,51.4,-6.015,51.367,-6.012,Groundgear_A,30,0.397156046
TOUGHBOOK120_28102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,30,Catch,Male,38,2,0.078169831,51.212,-5.958,51.247,-5.915,Groundgear_A,30,0.570450424
WKSTN133_28112010,00:00.0,2010,11,Celtic Explorer,2021,NoFishingGround,IGFS2010,114,Catch,Female,26,1,0.011580714,51.298,-7.187,51.29,-7.239,Groundgear_A,30,0.403354488
3DYAA01482137_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,129,Catch,Male,32,14,0.319668301,53.744,-5.912,53.773,-5.909,Groundgear_A,30,0.2684032
MI307376_15112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,63,Catch,Male,40,3,0.136546208,52.055,-7.484,52.023,-7.499,Groundgear_A,30,0.271305805
TOUGHBOOK116_18112004,00:00.0,2004,11,Celtic Explorer,13,NoFishingGround,IGFS2004,154,Catch,Male,29,45,0.735147761,55.392,-4.885,55.421,-4.87,Groundgear_D,30,0.265875776
D6MF0R0J52_12112008,00:00.0,2008,11,Celtic Explorer,19,NoFishingGround,IGFS2008,124,Catch,Male,20,1,0.005405984,51.446,-8.548,51.461,-8.501,Groundgear_A,30,0.381532943
MI307390_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,82,Catch,Female,27,18,0.226654798,50.534,-8.025,50.517,-8.068,Groundgear_A,30,0.430558393
3DYAA01482144_16112004,00:00.0,2004,11,Celtic Explorer,14,E Irish Sea,IGFS2004,146,Catch,Male,21,1,0.006805858,54.093,-3.643,54.063,-3.628,Groundgear_A,30,0.243637612
MI307391_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,83,Catch,Female,19,1,0.004393678,50.641,-8.204,50.623,-8.246,Groundgear_A,30,0.433571232
MI3058133_07112013,00:00.0,2013,11,Celtic Explorer,22,Smalls,IGFS2013,91,Catch,Male,39,1,0.04299538,51.156,-6.143,51.188,-6.131,Groundgear_A,30,0.406040054
D6MF0R0J34_27102008,00:00.0,2008,10,Celtic Explorer,17,Galway bay,IGFS2008,51,Catch,Female,31,1,0.018799301,53.195,-9.447,53.191,-9.393,Groundgear_A,30,0.25456005
MI307435_29112012,00:00.0,2012,11,Celtic Explorer,19,NoFishingGround,IGFS2012,116,Catch,Male,35,1,0.030819281,51.432,-8.327,51.419,-8.277,Groundgear_A,30,0.375138663
D6MF0R0J64_20112008,00:00.0,2008,11,Celtic Explorer,22,Smalls,IGFS2008,153,Catch,Male,35,27,0.81760874,51.218,-6.337,51.25,-6.333,Groundgear_A,30,0.3749585
WKSTN113_30092011,00:00.0,2011,9,Celtic Explorer,99,NoFishingGround,IGFS2011,36,Catch,Female,42,1,0.054146635,55.913,-7.932,55.919,-7.959,Groundgear_D,16,0.199537095
MI307418_24112012,00:00.0,2012,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2012,94,Catch,Male,41,2,0.096716075,50.725,-7.84,50.705,-7.882,Groundgear_A,30,0.411956121
TOUGHBOOK1129_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,89,Catch,Female,20,1,0.005216525,51.261,-8.73,51.26,-8.681,Groundgear_A,30,0.420930396
MI3073113_05122011,00:00.0,2011,12,Celtic Explorer,19,Bantry Bay,IGFS2011,137,Catch,Female,28,1,0.013886632,51.63,-9.688,51.613,-9.736,Groundgear_A,30,0.288381886
WKSTN128_16112009,00:00.0,2009,11,Celtic Explorer,19,NoFishingGround,IGFS2009,134,Catch,Male,35,5,0.146740752,51.117,-9.31,51.117,-9.362,Groundgear_A,30,0.415084393
TOUGHBOOK217_12112006,00:00.0,2006,11,Celtic Explorer,17,Aran,IGFS2006,111,Catch,Male,26,10,0.116507573,52.95,-9.965,52.971,-9.921,Groundgear_A,30,0.452255498
TOUGHBOOK131_12112005,00:00.0,2005,11,Celtic Explorer,17,Slyne head,IGFS2005,94,Catch,Male,22,1,0.007455773,53.295,-10.242,53.314,-10.28,Groundgear_A,30,0.399273668
MI307389_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,81,Catch,Female,28,8,0.111700725,50.723,-7.844,50.703,-7.886,Groundgear_A,30,0.442373515
TOUGHBOOK221_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,138,Catch,Female,44,1,0.053395615,50.652,-7.618,50.627,-7.614,Groundgear_A,30,0.329856289
TOUGHBOOK129_04112005,00:00.0,2005,11,Celtic Explorer,19,NoFishingGround,IGFS2005,60,Catch,Female,39,1,0.035754761,51.127,-9.595,51.097,-9.592,Groundgear_A,30,0.397950074
TOUGHBOOK2126_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,135,Catch,Female,23,3,0.023635842,50.64,-8.209,50.62,-8.256,Groundgear_A,30,0.51613763
TOUGHBOOK1139_20112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,107,Catch,Male,32,2,0.04476366,52.029,-7.379,52.044,-7.341,Groundgear_A,30,0.263162863
TOUGHBOOK130_12112005,00:00.0,2005,11,Celtic Explorer,17,Aran,IGFS2005,93,Catch,Female,11,1,0.000876475,53.073,-10.189,53.104,-10.198,Groundgear_A,30,0.493814078
MI3058119_31102013,00:00.0,2013,10,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2013,62,Catch,Male,44,1,0.063698045,50.537,-8.017,50.52,-8.061,Groundgear_A,30,0.435238844
WKSTN123_25112010,00:00.0,2010,11,Celtic Explorer,19,NoFishingGround,IGFS2010,94,Catch,Male,22,2,0.013940767,52.033,-7.364,52.03,-7.419,Groundgear_A,30,0.238730312
3DYAA01482140_12112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,132,Catch,Female,27,1,0.01252927,54.222,-5.284,54.247,-5.253,Groundgear_A,30,0.395534726
WKSTN119_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,86,Catch,Male,28,6,0.090175724,50.885,-7.783,50.91,-7.746,Groundgear_A,30,0.369500203
MI3073126_15122011,00:00.0,2011,12,Celtic Explorer,17,Aran,IGFS2011,171,Catch,Male,19,1,0.004393923,52.908,-9.878,52.925,-9.926,Groundgear_A,30,0.44644686
MI307433_29112012,00:00.0,2012,11,Celtic Explorer,19,NoFishingGround,IGFS2012,115,Catch,Male,37,1,0.036481596,51.442,-8.561,51.457,-8.513,Groundgear_A,30,0.38129622
D6MF0R0J24_16112007,00:00.0,2007,11,Celtic Explorer,22,NoFishingGround,IGFS2007,144,Catch,Male,40,1,0.046902209,51.366,-6.683,51.365,-6.736,Groundgear_A,30,0.406213114
TOUGHBOOK1119_12112003,00:00.0,2003,11,Celtic Explorer,2021,NoFishingGround,IGFS2003,80,Catch,Male,26,1,0.01180879,50.628,-8.913,50.606,-8.886,Groundgear_A,30,0.372595899
MI307383_17112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,73,Catch,Male,42,3,0.162012315,51.384,-6.375,51.416,-6.359,Groundgear_A,30,0.440169799
WKSTN133_21112009,00:00.0,2009,11,Celtic Explorer,17,Aran,IGFS2009,152,Catch,Male,20,13,0.06799019,53.1,-10.196,53.067,-10.192,Groundgear_A,30,0.441872007
D6MF0R0J18_10112007,00:00.0,2007,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2007,122,Catch,Male,22,5,0.034485543,50.65,-7.338,50.646,-7.286,Groundgear_A,30,0.44455786
MI3058133_07112013,00:00.0,2013,11,Celtic Explorer,22,Smalls,IGFS2013,91,Catch,Male,28,2,0.031034425,51.156,-6.143,51.188,-6.131,Groundgear_A,30,0.406040054
WKSTN117_08112009,00:00.0,2009,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2009,104,Catch,Female,16,2,0.005722281,50.533,-8.028,50.516,-8.074,Groundgear_A,30,0.475083163
WKSTN110_06112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,95,Catch,Male,33,8,0.202339199,51.362,-6.011,51.396,-6.015,Groundgear_A,30,0.447565282
TOUGHBOOK233_26112006,00:00.0,2006,11,Celtic Explorer,19,NoFishingGround,IGFS2006,173,Catch,Male,27,2,0.026455334,51.129,-9.595,51.105,-9.594,Groundgear_A,30,0.325853512
TOUGHBOOK1133_17112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,94,Catch,Male,38,1,0.039285842,51.628,-7.816,51.617,-7.861,Groundgear_A,30,0.381687743
3DYAA01482129_29102004,00:00.0,2004,10,Celtic Explorer,19,NoFishingGround,IGFS2004,91,Catch,Male,47,1,0.074685092,51.429,-8.59,51.425,-8.54,Groundgear_A,30,0.399675934
WKSTN17_03112009,00:00.0,2009,11,Celtic Explorer,19,Galley Ground 1,IGFS2009,80,Catch,Male,48,1,0.08128369,51.413,-9.415,51.424,-9.365,Groundgear_A,29,0.315996164
WKSTN120_11112009,00:00.0,2009,11,Celtic Explorer,2021,NoFishingGround,IGFS2009,121,Catch,Male,18,2,0.007996233,50.561,-8.612,50.592,-8.594,Groundgear_A,30,0.415456965
TOUGHBOOK122_29102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,32,Catch,Male,21,3,0.01858309,51.243,-6.334,51.21,-6.338,Groundgear_A,31,0.449198403
WKSTN112_07112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,98,Catch,Male,38,6,0.23218168,51.246,-6.327,51.212,-6.338,Groundgear_A,30,0.474760546
D6MF0R0J17_10112007,00:00.0,2007,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2007,121,Catch,Male,30,64,1.18171561,50.65,-7.617,50.618,-7.606,Groundgear_A,30,0.408105266
MI3073104_28112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,126,Catch,Male,48,1,0.080960712,51.443,-8.559,51.458,-8.513,Groundgear_A,31,0.407231146
TOUGHBOOK134_20112005,00:00.0,2005,11,Celtic Explorer,99,E Stanton,IGFS2005,119,Catch,Male,23,1,0.006977176,56.327,-8.034,56.33,-7.986,Groundgear_D,30,0.382480684
MI307419_24112012,00:00.0,2012,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2012,95,Catch,Male,33,3,0.074079459,50.536,-8.021,50.518,-8.066,Groundgear_A,30,0.423046169
MI3073109_01122011,00:00.0,2011,12,Celtic Explorer,19,Galley Ground 1,IGFS2011,131,Catch,Male,27,7,0.092625302,51.426,-9.353,51.415,-9.405,Groundgear_A,30,0.330309588
TOUGHBOOK1124_12112003,00:00.0,2003,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2003,84,Catch,Female,11,1,0.000881125,50.64,-8.207,50.622,-8.242,Groundgear_A,30,0.398075585
D6MF0R0J65_20112008,00:00.0,2008,11,Celtic Explorer,22,NoFishingGround,IGFS2008,154,Catch,Male,35,1,0.029030998,51.365,-6.675,51.365,-6.727,Groundgear_A,30,0.383885881
WKSTN129_16112009,00:00.0,2009,11,Celtic Explorer,19,NoFishingGround,IGFS2009,135,Catch,Male,38,4,0.154417937,51.114,-9.597,51.104,-9.647,Groundgear_A,30,0.422525138
MI307470_27112014,00:00.0,2014,11,Celtic Explorer,2021,NoFishingGround,IGFS2014,101,Catch,Male,24,1,0.008744142,51.289,-7.248,51.297,-7.196,Groundgear_A,30,0.39701352
TOUGHBOOK234_28112006,00:00.0,2006,11,Celtic Explorer,19,Galley Ground 1,IGFS2006,176,Catch,Female,25,4,0.039231095,51.423,-9.373,51.412,-9.425,Groundgear_A,31,0.366607878
WKSTN127_16112009,00:00.0,2009,11,Celtic Explorer,2021,NoFishingGround,IGFS2009,132,Catch,Male,38,1,0.038603633,50.871,-8.893,50.838,-8.9,Groundgear_A,30,0.429669285
MI307490_04122014,00:00.0,2014,12,Celtic Explorer,19,NoFishingGround,IGFS2014,133,Catch,Male,41,2,0.097092846,51.065,-10.236,51.032,-10.233,Groundgear_A,30,0.423251071
WKSTN117_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,84,Catch,Male,32,4,0.087967607,50.612,-7.604,50.645,-7.615,Groundgear_A,30,0.390266464
MI307416_24112012,00:00.0,2012,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2012,92,Catch,Female,35,1,0.027401411,50.646,-7.281,50.649,-7.334,Groundgear_A,30,0.420750624
3DYAA01482139_12112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,131,Catch,Female,31,1,0.018273581,54.029,-5.239,54.046,-5.196,Groundgear_A,30,0.386881081
