metadata_id,Date,Year,Month,Vessel,Functional_Unit,Fishing_Grounds,Survey_Code,Haul,Sample_Type,Sex,CLmm,NepCount,PredWt_Kg
MI3058140_10112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,98,Catch,Male,32,2,0.0454721
MI307477_01122014,00:00.0,2014,12,Celtic Explorer,22,Smalls,IGFS2014,120,Catch,Male,24,26,0.237398639
MI307486_03122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,129,Catch,Male,25,1,0.010850756
MI46381_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,124,CATCH,Female,20,6,0.0310102
TOUGHBOOK118_28102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,28,Catch,Male,19,3,0.012914019
TOUGHBOOK134_20112005,00:00.0,2005,11,Celtic Explorer,99,E Stanton,IGFS2005,119,Catch,Female,41,1,0.048822919
MI3074101_15122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,174,Catch,Male,34,2,0.054478926
WKSTN16_15112010,00:00.0,2010,11,Celtic Explorer,17,Galway bay,IGFS2010,54,Catch,Female,25,2,0.0193276
MI307474_30112014,00:00.0,2014,11,Celtic Explorer,22,Smalls,IGFS2014,117,Catch,Male,31,12,0.242065874
MI307490_04122014,00:00.0,2014,12,Celtic Explorer,19,NoFishingGround,IGFS2014,133,Catch,Female,31,1,0.018308322
TOUGHBOOK2125_18112006,00:00.0,2006,11,Celtic Explorer,2021,NoFishingGround,IGFS2006,134,Catch,Male,25,7,0.072753583
TOUGHBOOK1138_19112003,00:00.0,2003,11,Celtic Explorer,22,NoFishingGround,IGFS2003,105,Catch,Male,34,5,0.140995986
WKSTN120_11112009,00:00.0,2009,11,Celtic Explorer,2021,NoFishingGround,IGFS2009,121,Catch,Female,23,1,0.008078841
WKSTN118_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,85,Catch,Male,44,5,0.312674188
D6MF0R0J57_18112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,145,Catch,Female,16,1,0.002676438
MI307476_01122014,00:00.0,2014,12,Celtic Explorer,22,NoFishingGround,IGFS2014,119,Catch,Male,30,1,0.018672323
TOUGHBOOK220_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,137,Catch,Female,25,1,0.009657176
MI307474_30112014,00:00.0,2014,11,Celtic Explorer,22,Smalls,IGFS2014,117,Catch,Female,24,5,0.044112005
MI3058154_30112013,00:00.0,2013,11,Celtic Explorer,17,Aran,IGFS2013,179,Catch,Male,45,1,0.065075505
MI307479_01122014,00:00.0,2014,12,Celtic Explorer,22,Smalls,IGFS2014,122,Catch,Male,37,4,0.144100853
D6MF0R0J21_16112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,141,Catch,Female,26,7,0.077904338
MI307469_26112014,00:00.0,2014,11,Celtic Explorer,2021,Banana,IGFS2014,100,Catch,Female,28,6,0.083082529
TOUGHBOOK124_30102005,00:00.0,2005,10,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2005,36,Catch,Female,44,1,0.052203563
MI3058118_31102013,00:00.0,2013,10,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2013,61,Catch,Female,33,2,0.044875373
3DYAA01482137_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,129,Catch,Female,25,1,0.009909635
MI307415_21112012,00:00.0,2012,11,Celtic Explorer,22,Smalls,IGFS2012,86,Catch,Female,27,12,0.151547738
TOUGHBOOK1142_23112003,00:00.0,2003,11,Celtic Explorer,14,E Irish Sea,IGFS2003,123,Catch,Male,26,1,0.013332226
MI3074106_16122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,184,Catch,Male,38,3,0.118122745
D6MF0R0J44_07112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,107,Catch,Male,45,4,0.270219576
D6MF0R0J24_16112007,00:00.0,2007,11,Celtic Explorer,22,NoFishingGround,IGFS2007,144,Catch,Male,28,2,0.030013473
D6MF0R0J58_19112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,146,Catch,Female,21,13,0.078950768
MI3058147_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 2,IGFS2013,118,Catch,Male,44,2,0.126037576
TOUGHBOOK224_21112006,00:00.0,2006,11,Celtic Explorer,22,Smalls,IGFS2006,146,Catch,Male,36,5,0.163112274
3DYAA01482123_13102004,00:00.0,2004,10,Celtic Explorer,19,Galley Ground 4,IGFS2004,94,Catch,Male,39,1,0.043729949
MI307411_19112012,00:00.0,2012,11,Celtic Explorer,19,Galley Ground 2,IGFS2012,76,Catch,Female,26,4,0.045452129
MI3058147_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 2,IGFS2013,118,Catch,Male,42,2,0.10715541
TOUGHBOOK234_28112006,00:00.0,2006,11,Celtic Explorer,19,Galley Ground 1,IGFS2006,176,Catch,Male,29,3,0.050964724
D6MF0R0J13_28102007,00:00.0,2007,10,Celtic Explorer,99,NoFishingGround,IGFS2007,59,Catch,Male,47,1,0.078187866
WKSTN143_11122010,00:00.0,2010,12,Celtic Explorer,19,Kenmare Bay,IGFS2010,165,Catch,Male,22,22,0.156204877
3DYAA01482137_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,129,Catch,Female,26,2,0.023174265
MI307390_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,82,Catch,Male,34,39,1.07073239
WKSTN114_22112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,81,Catch,Male,20,1,0.005208195
MI307475_30112014,00:00.0,2014,11,Celtic Explorer,22,Smalls,IGFS2014,118,Catch,Female,27,4,0.050554948
MI3073109_01122011,00:00.0,2011,12,Celtic Explorer,19,Galley Ground 1,IGFS2011,131,Catch,Female,26,17,0.187450853
MI307427_26112012,00:00.0,2012,11,Celtic Explorer,19,Galley Ground 4,IGFS2012,104,Catch,Male,35,1,0.030764006
WKSTN117_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,84,Catch,Female,33,1,0.023410859
MI307389_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,81,Catch,Male,47,3,0.230202034
WKSTN15_29102009,00:00.0,2009,10,Celtic Explorer,17,Galway bay,IGFS2009,58,Catch,Male,36,8,0.258987322
MI307449_03102014,00:00.0,2014,10,Celtic Explorer,99,NoFishingGround,IGFS2014,44,Catch,Male,23,1,0.006956419
MI3073110_01122011,00:00.0,2011,12,Celtic Explorer,19,NoFishingGround,IGFS2011,132,Catch,Female,25,1,0.009737036
TOUGHBOOK123_29102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,33,Catch,Male,48,2,0.166380766
TOUGHBOOK141_27112005,00:00.0,2005,11,Celtic Explorer,99,NoFishingGround,IGFS2005,142,Catch,Male,35,21,0.595976061
MI307387_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,79,Catch,Male,45,2,0.137409989
TOUGHBOOK140_27112005,00:00.0,2005,11,Celtic Explorer,99,NoFishingGround,IGFS2005,143,Catch,Male,38,1,0.036754602
MI307456_19112014,00:00.0,2014,11,Celtic Explorer,16,NoFishingGround,IGFS2014,69,Catch,Male,13,1,0.001017424
MI3073118_11122011,00:00.0,2011,12,Celtic Explorer,17,Aran,IGFS2011,160,Catch,Male,16,1,0.002644963
D6MF0R0J31_30092008,00:00.0,2008,9,Celtic Explorer,12,NoFishingGround,IGFS2008,37,Catch,Male,27,4,0.051555081
MI3073113_05122011,00:00.0,2011,12,Celtic Explorer,19,Bantry Bay,IGFS2011,137,Catch,Male,36,15,0.494647251
MI307468_26112014,00:00.0,2014,11,Celtic Explorer,19,NoFishingGround,IGFS2014,96,Catch,Male,30,2,0.03732727
MI3073108_01122011,00:00.0,2011,12,Celtic Explorer,19,Galley Ground 2,IGFS2011,130,Catch,Male,45,2,0.133510916
MI307432_27112012,00:00.0,2012,11,Celtic Explorer,22,NoFishingGround,IGFS2012,109,Catch,Male,42,1,0.054530323
D6MF0R0J23_16112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,143,Catch,Male,23,12,0.09608382
MI307494_06122014,00:00.0,2014,12,Celtic Explorer,2021,Galley Ground 4,IGFS2014,144,Catch,Male,43,5,0.288160801
D6MF0R0J21_16112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,141,Catch,Male,36,10,0.326591561
MI3073114_05122011,00:00.0,2011,12,Celtic Explorer,19,NoFishingGround,IGFS2011,138,Catch,Male,31,4,0.083618841
TOUGHBOOK1114_24102003,00:00.0,2003,10,Celtic Explorer,99,E Stanton,IGFS2003,13,Catch,Male,30,17,0.284086645
D6MF0R0J18_10112007,00:00.0,2007,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2007,122,Catch,Male,43,2,0.116693051
WKSTN130_28112010,00:00.0,2010,11,Celtic Explorer,22,Smalls,IGFS2010,111,Catch,Male,33,1,0.024613353
TOUGHBOOK129_04112005,00:00.0,2005,11,Celtic Explorer,19,NoFishingGround,IGFS2005,60,Catch,Male,30,1,0.019126611
D6MF0R0J30_24112007,00:00.0,2007,11,Celtic Explorer,19,Cork Channels,IGFS2007,175,Catch,Male,37,4,0.14332673
MI3073121_12122011,00:00.0,2011,12,Celtic Explorer,17,Galway bay,IGFS2011,164,Catch,Male,36,3,0.098377582
MI307488_03122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,131,Catch,Male,37,1,0.034891031
MI307415_21112012,00:00.0,2012,11,Celtic Explorer,22,Smalls,IGFS2012,86,Catch,Female,28,10,0.138270721
MI307461_23112014,00:00.0,2014,11,Celtic Explorer,19,Galley Ground 2,IGFS2014,88,Catch,Male,34,7,0.195488449
MI3074106_16122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,184,Catch,Male,40,1,0.047458275
D6MF0R0J32_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,180,Catch,Male,22,4,0.028077172
MI307440_04122012,00:00.0,2012,12,Celtic Explorer,19,Galley Ground 1,IGFS2012,133,Catch,Male,38,1,0.038895002
MI307449_03102014,00:00.0,2014,10,Celtic Explorer,99,NoFishingGround,IGFS2014,44,Catch,Female,23,1,0.006640325
D6MF0R0J5_04112006,00:00.0,2006,11,Celtic Explorer,99,NoFishingGround,IGFS2006,74,Catch,Female,26,1,0.010487343
TOUGHBOOK1142_23112003,00:00.0,2003,11,Celtic Explorer,14,E Irish Sea,IGFS2003,123,Catch,Male,35,2,0.068685567
D6MF0R0J31_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,179,Catch,Male,28,5,0.074357259
WKSTN14_28092010,00:00.0,2010,9,Celtic Explorer,99,E Stanton,IGFS2010,14,Catch,Female,44,1,0.063250282
WKSTN19_06112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,94,Catch,Male,31,11,0.227816624
MI307475_30112014,00:00.0,2014,11,Celtic Explorer,22,Smalls,IGFS2014,118,Catch,Male,38,8,0.315496563
WKSTN110_30092011,00:00.0,2011,9,Celtic Explorer,12,NoFishingGround,IGFS2011,32,Catch,Male,27,5,0.062399935
WKSTN112_07112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,98,Catch,Male,35,10,0.299804288
WKSTN115_22112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,82,Catch,Male,45,1,0.068560641
MI307413_21112012,00:00.0,2012,11,Celtic Explorer,22,Smalls,IGFS2012,83,Catch,Male,33,1,0.024731999
MI3058140_10112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,98,Catch,Male,34,1,0.027468444
D6MF0R0J52_12112008,00:00.0,2008,11,Celtic Explorer,19,NoFishingGround,IGFS2008,124,Catch,Male,39,6,0.255991686
TOUGHBOOK231_24112006,00:00.0,2006,11,Celtic Explorer,19,Cork Channels,IGFS2006,163,Catch,Male,37,2,0.070946217
WKSTN19_06112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,94,Catch,Female,39,1,0.037543894
MI307383_17112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,73,Catch,Female,28,8,0.111746925
WKSTN120_11112009,00:00.0,2009,11,Celtic Explorer,2021,NoFishingGround,IGFS2009,121,Catch,Male,31,7,0.146786181
MI307488_03122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,131,Catch,Female,36,1,0.029615034
D6MF0R0J63_20112008,00:00.0,2008,11,Celtic Explorer,22,Smalls,IGFS2008,152,Catch,Male,41,2,0.100507817
WKSTN112_22112010,00:00.0,2010,11,Celtic Explorer,2021,NoFishingGround,IGFS2010,79,Catch,Male,21,2,0.012620146
MI307414_21112012,00:00.0,2012,11,Celtic Explorer,22,Smalls,IGFS2012,85,Catch,Male,26,10,0.119223747
D6MF0R0J14_10112007,00:00.0,2007,11,Celtic Explorer,2021,NoFishingGround,IGFS2007,118,Catch,Male,26,4,0.047140672
WKSTN143_11122010,00:00.0,2010,12,Celtic Explorer,19,Kenmare Bay,IGFS2010,165,Catch,Female,27,10,0.124432706
3DYAA01482139_12112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,131,Catch,Female,24,6,0.052862108
WKSTN117_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,84,Catch,Male,25,12,0.12688304
MI307411_19112012,00:00.0,2012,11,Celtic Explorer,19,Galley Ground 2,IGFS2012,76,Catch,Male,21,1,0.005994365
WKSTN111_07112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,97,Catch,Male,22,7,0.049790433
MI307414_21112012,00:00.0,2012,11,Celtic Explorer,22,Smalls,IGFS2012,85,Catch,Female,31,2,0.037831037
WKSTN132_28112010,00:00.0,2010,11,Celtic Explorer,22,Banana,IGFS2010,113,Catch,Male,29,53,0.878981677
TOUGHBOOK1135_19112003,00:00.0,2003,11,Celtic Explorer,22,Smalls,IGFS2003,102,Catch,Female,22,8,0.056095505
TOUGHBOOK221_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,138,Catch,Male,37,2,0.071579678
WKSTN130_28112010,00:00.0,2010,11,Celtic Explorer,22,Smalls,IGFS2010,111,Catch,Male,25,2,0.020837744
WKSTN137_30112010,00:00.0,2010,11,Celtic Explorer,19,Galley Ground 3,IGFS2010,124,Catch,Female,27,3,0.038201405
D6MF0R0J64_20112008,00:00.0,2008,11,Celtic Explorer,22,Smalls,IGFS2008,153,Catch,Male,47,2,0.155248642
TOUGHBOOK1128_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,88,Catch,Male,39,2,0.085380433
TOUGHBOOK229_24112006,00:00.0,2006,11,Celtic Explorer,2021,Banana,IGFS2006,160,Catch,Male,44,2,0.126631402
MI3058143_13112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,115,Catch,Male,30,1,0.019487403
MI307391_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,83,Catch,Female,30,6,0.102211248
MI307388_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,80,Catch,Male,30,12,0.223980268
MI307445_12122012,00:00.0,2012,12,Celtic Explorer,17,Aran,IGFS2012,170,Catch,Male,36,4,0.132444907
MI307486_03122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,129,Catch,Female,29,2,0.031379382
D6MF0R0J12_27092007,00:00.0,2007,9,Celtic Explorer,99,E Stanton,IGFS2007,23,Catch,Male,38,2,0.07502986
D6MF0R0J33_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,181,Catch,Male,44,1,0.063515913
MI307375_14112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,60,Catch,Male,36,2,0.066245425
MI3058114_30102013,00:00.0,2013,10,Celtic Explorer,19,Bantry Bay,IGFS2013,55,Catch,Female,43,1,0.047578964
MI3074106_16122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,184,Catch,Male,16,2,0.005154792
MI307489_03122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,132,Catch,Male,44,4,0.252473951
3DYAA01482144_16112004,00:00.0,2004,11,Celtic Explorer,14,E Irish Sea,IGFS2004,146,Catch,Male,27,3,0.041685452
MI307460_23112014,00:00.0,2014,11,Celtic Explorer,19,Galley Ground 1,IGFS2014,87,Catch,Male,43,2,0.114737693
MI307379_16112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,67,Catch,Male,23,7,0.056623103
D6MF0R0J31_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,179,Catch,Male,39,1,0.043694775
D6MF0R0J34_27102008,00:00.0,2008,10,Celtic Explorer,17,Galway bay,IGFS2008,51,Catch,Female,25,8,0.080237661
MI307391_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,83,Catch,Male,33,39,0.975709067
MI3074104_16122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,182,Catch,Male,37,2,0.069661672
3DYAA01482138_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,128,Catch,Male,20,2,0.010054008
TOUGHBOOK1145_26112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,137,Catch,Male,35,2,0.058970551
D6MF0R0J36_27102008,00:00.0,2008,10,Celtic Explorer,17,Aran,IGFS2008,53,Catch,Male,41,6,0.292894447
WKSTN123_14112009,00:00.0,2009,11,Celtic Explorer,19,Cork Channels,IGFS2009,126,Catch,Female,29,1,0.0157749
MI307415_21112012,00:00.0,2012,11,Celtic Explorer,22,Smalls,IGFS2012,86,Catch,Male,23,5,0.040074445
3DYAA01482137_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,129,Catch,Male,21,35,0.212994649
MI3073123_12122011,00:00.0,2011,12,Celtic Explorer,17,Galway bay,IGFS2011,166,Catch,Male,23,3,0.024176719
TOUGHBOOK1128_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,88,Catch,Male,28,3,0.044834557
MI3073109_01122011,00:00.0,2011,12,Celtic Explorer,19,Galley Ground 1,IGFS2011,131,Catch,Male,34,13,0.35968292
MI307394_20112011,00:00.0,2011,11,Celtic Explorer,2021,NoFishingGround,IGFS2011,86,Catch,Male,29,1,0.017503522
WKSTN116_08112009,00:00.0,2009,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2009,103,Catch,Male,25,2,0.020589185
MI307389_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,81,Catch,Male,32,9,0.206802477
WKSTN132_28112010,00:00.0,2010,11,Celtic Explorer,22,Banana,IGFS2010,113,Catch,Female,29,7,0.10875362
TOUGHBOOK116_18112004,00:00.0,2004,11,Celtic Explorer,13,NoFishingGround,IGFS2004,154,Catch,Male,33,26,0.638117517
D6MF0R0J13_28102007,00:00.0,2007,10,Celtic Explorer,99,NoFishingGround,IGFS2007,59,Catch,Male,32,22,0.457477902
MI307470_27112014,00:00.0,2014,11,Celtic Explorer,2021,NoFishingGround,IGFS2014,101,Catch,Male,38,1,0.03899246
D6MF0R0J25_17112007,00:00.0,2007,11,Celtic Explorer,2021,NoFishingGround,IGFS2007,146,Catch,Female,28,4,0.05600068
WKSTN148_18122010,00:00.0,2010,12,Celtic Explorer,17,Aran,IGFS2010,193,Catch,Male,45,1,0.066896669
MI307482_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,126,Catch,Male,45,4,0.265347316
MI307388_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,80,Catch,Female,30,6,0.102278178
WKSTN129_28112010,00:00.0,2010,11,Celtic Explorer,22,Smalls,IGFS2010,110,Catch,Male,35,6,0.18107729
MI307492_05122014,00:00.0,2014,12,Celtic Explorer,2021,NoFishingGround,IGFS2014,142,Catch,Male,34,4,0.109804179
TOUGHBOOK219_12112006,00:00.0,2006,11,Celtic Explorer,17,Galway bay,IGFS2006,113,Catch,Male,25,58,0.60498527
D6MF0R0J57_18112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,145,Catch,Male,43,15,0.873151361
MI307397_26112011,00:00.0,2011,11,Celtic Explorer,2021,Banana,IGFS2011,114,Catch,Male,33,1,0.026038568
3DYAA01482124_16102004,00:00.0,2004,10,Celtic Explorer,99,E Stanton,IGFS2004,18,Catch,Female,30,3,0.050002379
MI307436_29112012,00:00.0,2012,11,Celtic Explorer,19,Cork Channels,IGFS2012,118,Catch,Male,35,1,0.030626117
WKSTN17_03112009,00:00.0,2009,11,Celtic Explorer,19,Galley Ground 1,IGFS2009,80,Catch,Male,36,1,0.033261338
D6MF0R0J41_07112008,00:00.0,2008,11,Celtic Explorer,19,NoFishingGround,IGFS2008,103,Catch,Male,37,1,0.037453174
TOUGHBOOK122_29102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,32,Catch,Male,32,20,0.452179849
TOUGHBOOK126_31102005,00:00.0,2005,10,Celtic Explorer,19,Galley Ground 4,IGFS2005,42,Catch,Male,42,3,0.161036885
D6MF0R0J4_03112006,00:00.0,2006,11,Celtic Explorer,12,NoFishingGround,IGFS2006,69,Catch,Male,21,2,0.011637869
WKSTN116_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,83,Catch,Male,33,2,0.049882008
D6MF0R0J37_27102008,00:00.0,2008,10,Celtic Explorer,17,NoFishingGround,IGFS2008,54,Catch,Male,35,7,0.213987897
MI3074104_16122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,182,Catch,Male,27,3,0.04148457
WKSTN124_25112010,00:00.0,2010,11,Celtic Explorer,19,NoFishingGround,IGFS2010,95,Catch,Male,25,1,0.010504092
MI3073102_28112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,124,Catch,Male,27,2,0.025914311
MI3073105_28112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,127,Catch,Female,25,1,0.010213585
WKSTN14_28092010,00:00.0,2010,9,Celtic Explorer,99,E Stanton,IGFS2010,14,Catch,Female,43,1,0.057053076
MI307486_03122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,129,Catch,Male,39,2,0.082664914
TOUGHBOOK25_28102006,00:00.0,2006,10,Celtic Explorer,99,S Stanton,IGFS2006,42,Catch,Female,32,1,0.021774244
TOUGHBOOK1114_24102003,00:00.0,2003,10,Celtic Explorer,99,E Stanton,IGFS2003,13,Catch,Female,29,1,0.015443461
TOUGHBOOK1138_19112003,00:00.0,2003,11,Celtic Explorer,22,NoFishingGround,IGFS2003,105,Catch,Male,41,1,0.051557192
TOUGHBOOK1118_11112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,77,Catch,Male,40,1,0.047346701
TOUGHBOOK130_12112005,00:00.0,2005,11,Celtic Explorer,17,Aran,IGFS2005,93,Catch,Female,21,1,0.006426384
WKSTN119_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,86,Catch,Male,22,1,0.007414197
TOUGHBOOK116_25102005,00:00.0,2005,10,Celtic Explorer,19,NoFishingGround,IGFS2005,20,Catch,Female,21,4,0.024209591
TOUGHBOOK127_01112005,00:00.0,2005,11,Celtic Explorer,17,NoFishingGround,IGFS2005,96,Catch,Female,24,15,0.13278664
TOUGHBOOK114_24102005,00:00.0,2005,10,Celtic Explorer,19,Cork Channels,IGFS2005,16,Catch,Female,19,2,0.009143568
MI3073127_16122011,00:00.0,2011,12,Celtic Explorer,17,NoFishingGround,IGFS2011,172,Catch,Female,22,1,0.00698923
MI307447_13122012,00:00.0,2012,12,Celtic Explorer,17,NoFishingGround,IGFS2012,172,Catch,Male,41,1,0.048697558
MI307389_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,81,Catch,Female,24,9,0.079789085
WKSTN110_06112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,95,Catch,Male,41,1,0.047868928
MI3058137_07112013,00:00.0,2013,11,Celtic Explorer,22,Banana,IGFS2013,95,Catch,Male,31,2,0.04133757
D6MF0R0J59_19112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,147,Catch,Female,23,1,0.008221187
MI3074105_16122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,183,Catch,Female,22,1,0.006789118
3DYAA01482139_12112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,131,Catch,Male,33,9,0.227498957
TOUGHBOOK1136_19112003,00:00.0,2003,11,Celtic Explorer,22,NoFishingGround,IGFS2003,104,Catch,Female,35,1,0.026193465
WKSTN111_22112010,00:00.0,2010,11,Celtic Explorer,2021,NoFishingGround,IGFS2010,78,Catch,Male,29,2,0.032872714
TOUGHBOOK231_24112006,00:00.0,2006,11,Celtic Explorer,19,Cork Channels,IGFS2006,163,Catch,Female,26,3,0.03378008
D6MF0R0J44_07112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,107,Catch,Female,30,1,0.016348616
3DYAA01482138_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,128,Catch,Male,33,9,0.22503721
TOUGHBOOK224_21112006,00:00.0,2006,11,Celtic Explorer,22,Smalls,IGFS2006,146,Catch,Female,20,3,0.016451271
MI307482_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,126,Catch,Male,31,6,0.125479815
D6MF0R0J17_10112007,00:00.0,2007,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2007,121,Catch,Male,40,3,0.139647366
TOUGHBOOK1130_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,90,Catch,Male,32,8,0.178436323
WKSTN118_08112009,00:00.0,2009,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2009,105,Catch,Female,26,2,0.022347072
MI307392_20112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,84,Catch,Male,44,1,0.061625114
TOUGHBOOK122_29102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,32,Catch,Male,27,12,0.159783985
MI3073113_05122011,00:00.0,2011,12,Celtic Explorer,19,Bantry Bay,IGFS2011,137,Catch,Female,32,1,0.019862253
TOUGHBOOK1122_12112003,00:00.0,2003,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2003,82,Catch,Female,24,1,0.009066561
