"","Cruise","Yr","LonDec","LatDec","ICESCODE","AreaKmSq","Species","RaisedNo","TotalCatch"
"22960","IGFS2012",2012,-9.079,50.521,"VIIj",0.418178355024526,"BOF",645.464,81246.396
"22973","IGFS2012",2012,-9.446,50.612,"VIIj",0.423881527277865,"BOF",28,81246.396
"22986","IGFS2012",2012,-9.353,50.479,"VIIj",0.415677963787153,"BOF",41,81246.396
"23000","IGFS2012",2012,-8.493,50.884,"VIIg",0.43920106287647,"BOF",109,81246.396
"23012","IGFS2012",2012,-8.275,51.09,"VIIg",0.413037474866508,"BOF",3,81246.396
"23025","IGFS2012",2012,-8.119,51.021,"VIIg",0.401814047575493,"BOF",7,81246.396
"23042","IGFS2012",2012,-7.787,50.884,"VIIg",0.39278700634975,"BOF",2,81246.396
"23059","IGFS2012",2012,-6.138,51.444,"VIIg",0.438257695534138,"BOF",1,81246.396
"23069","IGFS2012",2012,-6.207,51.59,"VIIg",0.400308917206544,"COD",1,81246.396
"23088","IGFS2012",2012,-6.494,51.572,"VIIg",0.312587502536689,"CUR",1,81246.396
"23107","IGFS2012",2012,-7.04,51.596,"VIIg",0.31555502708432,"BOF",1,81246.396
"23122","IGFS2012",2012,-6.758,52.007,"VIIg",0.274935796547664,"DAB",3953.756,81246.396
"23142","IGFS2012",2012,-6.501,51.831,"VIIg",0.296855959353383,"BLR",1,81246.396
"23161","IGFS2012",2012,-6.261,52.005,"VIIa",0.29652732419484,"BLR",1,81246.396
"23177","IGFS2012",2012,-6.081,51.835,"VIIg",0.410277384293559,"COD",1,81246.396
"23196","IGFS2012",2012,-8.561,51.442,"VIIg",0.381296219595932,"BOF",3,81246.396
"23212","IGFS2012",2012,-8.327,51.432,"VIIg",0.375138663192673,"BOF",1,81246.396
"23228","IGFS2012",2012,-8.141,51.484,"VIIg",0.379926105150424,"COD",1,81246.396
"23244","IGFS2012",2012,-8.254,51.613,"VIIg",0.301651896795911,"BOF",1,81246.396
"23264","IGFS2012",2012,-7.482,52.057,"VIIa",0.250192277920102,"COD",1,81246.396
"23277","IGFS2012",2012,-7.396,51.924,"VIIg",0.301193412865634,"DAB",40,81246.396
"23293","IGFS2012",2012,-7.515,51.585,"VIIg",0.30092963121647,"BOF",1,81246.396
"23307","IGFS2012",2012,-7.087,51.801,"VIIg",0.300494160394399,"COD",1,81246.396
"23326","IGFS2012",2012,-7.174,51.502,"VIIg",0.295696403750251,"COD",25,81246.396
"23339","IGFS2012",2012,-7.504,51.49,"VIIg",0.308482991799926,"COD",1,81246.396
"23350","IGFS2012",2012,-8.059,51.247,"VIIg",0.388041089840811,"BOF",5,81246.396
"23364","IGFS2012",2012,-8.542,51.201,"VIIg",0.382015241439099,"BOF",11,81246.396
"23379","IGFS2012",2012,-8.765,51.1,"VIIg",0.406494869126668,"BOF",5,81246.396
"23390","IGFS2012",2012,-9.209,50.977,"VIIj",0.406226569569065,"BOF",46,81246.396
"23405","IGFS2012",2012,-9.226,50.755,"VIIj",0.414954535001732,"BOF",4,81246.396
"23419","IGFS2012",2012,-9.504,50.837,"VIIj",0.380831593581681,"BOF",18974.668,81246.396
"23435","IGFS2012",2012,-9.765,50.832,"VIIj",0.349372583649491,"BOF",14085.808,81246.396
"23449","IGFS2012",2012,-9.344,51.424,"VIIj",0.271717399951633,"DAB",198,81246.396
"23461","IGFS2012",2012,-9.641,51.458,"VIIj",0.274750676234709,"DAB",977.607,81246.396
"23477","IGFS2012",2012,-9.931,51.168,"VIIj",0.410931639347766,"BOF",1177.193,81246.396
"23492","IGFS2012",2012,-10.235,51.054,"VIIj",0.426198446297402,"BOF",105,81246.396
"23505","IGFS2012",2012,-10.275,50.78,"VIIj",0.394695473663807,"BOF",6,81246.396
"23514","IGFS2012",2012,-10.086,50.517,"VIIj",0.406160034761345,"BOF",11,81246.396
"23524","IGFS2012",2012,-9.827,50.379,"VIIj",0.397037945556862,"BOF",28642.397,81246.396
"23537","IGFS2012",2012,-9.631,50.133,"VIIj",0.424898774973996,"BOF",2499.272,81246.396
"23549","IGFS2012",2012,-10.195,50.098,"VIIj",0.415281306601223,"BOF",46,81246.396
"23561","IGFS2012",2012,-10.59,50.167,"VIIj",0.418634949905454,"BOF",17,81246.396
"23568","IGFS2012",2012,-11.01,50.014,"VIIj",0.451702013966775,"GSS",13,81246.396
"23578","IGFS2012",2012,-10.893,50.345,"VIIj",0.456799611715654,"BOF",1,81246.396
"23589","IGFS2012",2012,-10.656,50.576,"VIIj",0.415498684006032,"BOF",56,81246.396
"23600","IGFS2012",2012,-10.705,50.716,"VIIj",0.42185480711711,"BOF",142.289,81246.396
"23613","IGFS2012",2012,-11.118,50.781,"VIIj",0.312816764150531,"BOF",4,81246.396
"23629","IGFS2012",2012,-11.137,51.216,"VIIj",0.424973177221687,"BOF",279.23,81246.396
"23642","IGFS2012",2012,-10.799,51.46,"VIIj",0.406931095647355,"BOF",20,81246.396
"23653","IGFS2012",2012,-10.806,51.633,"VIIj",0.409334660452443,"BOF",21,81246.396
"23667","IGFS2012",2012,-11.158,52.045,"VIIj",0.410278291126763,"BOF",2907.741,81246.396
"23681","IGFS2012",2012,-11.337,52.163,"VIIj",0.40550698797442,"BOF",252.551,81246.396
"23691","IGFS2012",2012,-11.625,52.366,"VIIj",0.399211228923509,"BOF",15,81246.396
"23706","IGFS2012",2012,-11.947,52.519,"VIIb",0.460765671344107,"BOF",2,81246.396
"23720","IGFS2012",2012,-12.056,52.706,"VIIc",0.465596453405837,"GSS",16,81246.396
"23732","IGFS2012",2012,-11.95,53.067,"VIIb",0.428845665777401,"BOF",2,81246.396
"23746","IGFS2012",2012,-11.925,53.249,"VIIb",0.438149557477347,"COD",1,81246.396
"23761","IGFS2012",2012,-12.255,53.297,"VIIc",0.503118013369897,"BOF",1,81246.396
"23774","IGFS2012",2012,-12.128,53.462,"VIIc",0.475805127023891,"GSS",2,81246.396
"23784","IGFS2012",2012,-11.862,53.578,"VIIb",0.313612623666034,"GSS",1,81246.396
"23796","IGFS2012",2012,-11.832,52.834,"VIIb",0.416466554023491,"BOF",1,81246.396
"23813","IGFS2012",2012,-11.519,52.734,"VIIb",0.41925296572138,"BOF",23,81246.396
"23829","IGFS2012",2012,-11.264,52.926,"VIIb",0.363704429023339,"BOF",1019.503,81246.396
"23846","IGFS2012",2012,-10.879,52.777,"VIIb",0.435512061103752,"BOF",168.402,81246.396
"23861","IGFS2012",2012,-9.483,52.982,"VIIb",0.283038034131098,"CUR",1,81246.396
"23878","IGFS2012",2012,-9.719,52.923,"VIIb",0.305754175308647,"CUR",2,81246.396
"23897","IGFS2012",2012,-9.892,53.102,"VIIb",0.30500818244974,"BLR",1,81246.396
"23915","IGFS2012",2012,-10.199,53.105,"VIIb",0.422189517040521,"BOF",1,81246.396
"23933","IGFS2012",2012,-10.395,52.92,"VIIb",0.384558341199487,"BOF",11,81246.396
"23954","IGFS2012",2012,-10.698,53.177,"VIIb",0.399069094741045,"BOF",48,81246.396
"23972","IGFS2012",2012,-10.985,53.261,"VIIb",0.410788649086841,"BOF",84,81246.396
"23992","IGFS2012",2012,-10.883,53.397,"VIIb",0.422981981834962,"BOF",42,81246.396
"24011","IGFS2012",2012,-10.877,53.715,"VIIb",0.338125908506071,"BOF",74,81246.396
"24027","IGFS2012",2012,-11.195,54.267,"VIIb",0.498720915064408,"GSS",4,81246.396
"24038","IGFS2012",2012,-11.081,54.064,"VIIb",0.421820695675483,"BOF",4,81246.396
"24052","IGFS2012",2012,-10.704,54.132,"VIIb",0.439342925070579,"BOF",77,81246.396
"24067","IGFS2012",2012,-10.369,54.289,"VIIb",0.347953107769013,"BLR",1,81246.396
"24084","IGFS2012",2012,-9.899,54.488,"VIIb",0.386439042114759,"BLR",1,81246.396
"24100","IGFS2012",2012,-9.512,54.483,"VIIb",0.353983469853529,"BLR",1,81246.396
"24118","IGFS2012",2012,-9.271,54.322,"VIIb",0.182010248556939,"CUR",1,81246.396
"24130","IGFS2012",2012,-9.627,54.341,"VIIb",0.277697457487533,"CUR",1,81246.396
"24141","IGFS2012",2012,-9.919,54.305,"VIIb",0.257456941636046,"CUR",1,81246.396
"24151","IGFS2012",2012,-9.373,53.108,"VIIb",0.264955790191636,"DAB",491.493,81246.396
"24164","IGFS2012",2012,-9.668,53.032,"VIIb",0.28935078879537,"DAB",30,81246.396
"24183","IGFS2012",2012,-9.45,53.195,"VIIb",0.305943410908656,"DAB",104,81246.396
"24197","IGFS2013",2013,-10.451,54.722,"VIa",0.451831775990472,"BOF",1450.179,81568.062
"24213","IGFS2013",2013,-10.068,55.083,"VIa",0.457755039950029,"BOF",11242.947,81568.062
"24249","IGFS2013",2013,-9.339,55.334,"VIa",0.393940676854009,"BOF",992.701,81568.062
"24267","IGFS2013",2013,-9.547,55.486,"VIa",0.435547673491369,"COD",4,81568.062
"24281","IGFS2013",2013,-9.165,55.581,"VIa",0.385484524762082,"BOF",7500.113,81568.062
"24300","IGFS2013",2013,-8.99,55.791,"VIa",0.418527593985675,"BOF",15584.96,81568.062
"24313","IGFS2013",2013,-9.223,55.993,"VIa",0.445734416944555,"BOF",25,81568.062
"24347","IGFS2013",2013,-8.817,56.143,"VIa",0.404059974689283,"BOF",675.189,81568.062
"24366","IGFS2013",2013,-8.211,56,"VIa",0.382861946294061,"CUR",2,81568.062
"24385","IGFS2013",2013,-8.112,56.294,"VIa",0.39936019927294,"CUR",1,81568.062
"24422","IGFS2013",2013,-7.607,56.228,"VIa",0.387282479136562,"CUR",1,81568.062
"24442","IGFS2013",2013,-7.634,56.065,"VIa",0.39933465447862,"CUR",2,81568.062
"24458","IGFS2013",2013,-7.671,55.879,"VIa",0.389270652735072,"BOF",2,81568.062
"24478","IGFS2013",2013,-7.31,56.211,"VIa",0.376592203052897,"COD",1,81568.062
"24497","IGFS2013",2013,-7.066,56.304,"VIa",0.267869774774726,"CUR",4,81568.062
"24516","IGFS2013",2013,-6.727,56.186,"VIa",0.265421811455968,"DAB",91,81568.062
"24534","IGFS2013",2013,-6.968,56.052,"VIa",0.289362859289141,"COD",1,81568.062
"24554","IGFS2013",2013,-6.308,55.37,"VIa",0.404958756939311,"COD",4,81568.062
"24566","IGFS2013",2013,-6.482,55.297,"VIa",0.305677953883846,"COD",3,81568.062
"24583","IGFS2013",2013,-6.849,55.368,"VIa",0.297942725895177,"COD",72,81568.062
"24594","IGFS2013",2013,-6.769,55.556,"VIa",0.301708443861787,"COD",1,81568.062
"24609","IGFS2013",2013,-6.681,55.893,"VIa",0.287702512147308,"COD",1,81568.062
"24624","IGFS2013",2013,-7.271,55.98,"VIa",0.379806115427454,"CUR",15,81568.062
"24641","IGFS2013",2013,-7.114,55.803,"VIa",0.266083217245542,"BLR",1,81568.062
"24655","IGFS2013",2013,-7.33,55.629,"VIa",0.293459879930446,"COD",2,81568.062
"24666","IGFS2013",2013,-7.512,55.617,"VIa",0.287100608561047,"COD",3,81568.062
"24681","IGFS2013",2013,-7.745,55.539,"VIa",0.294161840254551,"DAB",1,81568.062
"24702","IGFS2013",2013,-8.265,55.563,"VIa",0.369408096818741,"COD",10,81568.062
"24715","IGFS2013",2013,-8.323,55.824,"VIa",0.397867505800665,"DAB",113.994,81568.062
"24732","IGFS2013",2013,-8.673,55.671,"VIa",0.375343287317713,"BOF",1,81568.062
"24748","IGFS2013",2013,-8.603,55.452,"VIa",0.383881357446348,"BOF",2,81568.062
"24767","IGFS2013",2013,-8.675,55.309,"VIa",0.381699711073293,"CUR",2,81568.062
"24784","IGFS2013",2013,-9.619,55.216,"VIa",0.39444757675204,"BOF",179,81568.062
"24798","IGFS2013",2013,-9.127,55.332,"VIa",0.386858296279055,"BOF",5503.748,81568.062
"24817","IGFS2013",2013,-8.667,54.863,"VIa",0.181122715331948,"CUR",1,81568.062
"24832","IGFS2013",2013,-8.355,54.581,"VIa",0.236762151530144,"CUR",2,81568.062
"24848","IGFS2013",2013,-8.533,54.519,"VIa",0.228360219327026,"DAB",551.89,81568.062
"24861","IGFS2013",2013,-8.897,54.54,"VIa",0.29372430057639,"DAB",166,81568.062
"24876","IGFS2013",2013,-9.254,54.596,"VIa",0.317441661539533,"DAB",14,81568.062
"24892","IGFS2013",2013,-9.639,54.771,"VIa",0.364582780181564,"BOF",3,81568.062
"24910","IGFS2013",2013,-9.419,54.997,"VIa",0.285167606238439,"BOF",1,81568.062
"24927","IGFS2013",2013,-10.069,54.788,"VIa",0.36860687281173,"BOF",5264.564,81568.062
"24942","IGFS2013",2013,-10.288,54.562,"VIa",0.378038424999719,"BOF",107,81568.062
"24958","IGFS2013",2013,-9.38,53.19,"VIIb",0.269097115543887,"DAB",460.743,81568.062
"24975","IGFS2013",2013,-9.478,52.985,"VIIb",0.29856688856897,"DAB",419.448,81568.062
"24991","IGFS2013",2013,-9.616,52.791,"VIIb",0.295106775527601,"DAB",732.721,81568.062
"25006","IGFS2013",2013,-10.067,52.586,"VIIb",0.405919305732628,"BOF",1,81568.062
"25026","IGFS2013",2013,-10.314,52.554,"VIIb",0.408203053116767,"BOF",2,81568.062
"25046","IGFS2013",2013,-9.699,51.627,"VIIj",0.276635492871388,"DAB",727.294,81568.062
"25060","IGFS2013",2013,-10.031,51.515,"VIIj",0.296510212037025,"BLR",1,81568.062
"25077","IGFS2013",2013,-10.254,51.374,"VIIj",0.44069423445278,"BOF",139.158,81568.062
"25092","IGFS2013",2013,-10.539,51.141,"VIIj",0.501601083300328,"BOF",84,81568.062
"25107","IGFS2013",2013,-10.235,51.055,"VIIj",0.429501956290539,"BOF",1157.549,81568.062
"25121","IGFS2013",2013,-7.785,50.884,"VIIg",0.422803035622804,"SKT",2,81568.062
"25137","IGFS2013",2013,-7.838,50.727,"VIIg",0.429714481279023,"SKT",2,81568.062
"25150","IGFS2013",2013,-8.017,50.537,"VIIg",0.435238843889639,"COD",1,81568.062
"25163","IGFS2013",2013,-7.617,50.649,"VIIg",0.459306950203277,"COD",2,81568.062
"25176","IGFS2013",2013,-7.34,50.649,"VIIg",0.432817035148817,"COD",1,81568.062
"25189","IGFS2013",2013,-8.198,50.644,"VIIg",0.447851438454049,"HKE",74,81568.062
"25196","IGFS2013",2013,-8.463,50.728,"VIIg",0.436146144804569,"BOF",1,81568.062
"25206","IGFS2013",2013,-8.599,50.583,"VIIg",0.450595399857602,"COD",1,81568.062
"25226","IGFS2013",2013,-9.085,50.521,"VIIj",0.455346086304885,"BOF",4,81568.062
"25240","IGFS2013",2013,-9.357,50.451,"VIIj",0.432059766780794,"BOF",3,81568.062
"25252","IGFS2013",2013,-9.783,51.356,"VIIj",0.424020437033392,"BOF",1,81568.062
"25270","IGFS2013",2013,-9.933,51.168,"VIIj",0.450366900722539,"BOF",6,81568.062
"25287","IGFS2013",2013,-9.64,51.107,"VIIj",0.449867176165298,"BOF",4,81568.062
"25304","IGFS2013",2013,-9.619,50.934,"VIIj",0.416706780610019,"BOF",60,81568.062
"25322","IGFS2013",2013,-9.409,50.843,"VIIj",0.458338735497058,"BOF",377.6,81568.062
"25336","IGFS2013",2013,-8.898,50.84,"VIIg",0.444028718375905,"BOF",71,81568.062
"25362","IGFS2013",2013,-8.12,51.021,"VIIg",0.418138902693979,"COD",1,81568.062
"25376","IGFS2013",2013,-7.632,51.025,"VIIg",0.44401739513607,"GSS",1,81568.062
"25390","IGFS2013",2013,-7.446,51.158,"VIIg",0.420810275646167,"COD",1,81568.062
"25407","IGFS2013",2013,-6.505,51.85,"VIIg",0.295854350434332,"BLR",1,81568.062
"25421","IGFS2013",2013,-6.513,51.598,"VIIg",0.324339360382795,"DAB",28,81568.062
"25438","IGFS2013",2013,-6.202,51.594,"VIIg",0.448513715454403,"DAB",1,81568.062
"25455","IGFS2013",2013,-6.212,52.016,"VIIa",0.321242286171702,"BLR",2,81568.062
"25474","IGFS2013",2013,-5.494,51.244,"VIIg",0.309297411393406,"CUR",1,81568.062
"25493","IGFS2013",2013,-5.269,51.431,"VIIg",0.305413037436672,"BLR",16,81568.062
"25511","IGFS2013",2013,-5.5,51.461,"VIIg",0.328575816596044,"BLR",4,81568.062
"25530","IGFS2013",2013,-5.77,51.404,"VIIg",0.383428347875835,"DAB",64,81568.062
"25547","IGFS2013",2013,-6.01,51.357,"VIIg",0.430769543018715,"SKT",1,81568.062
"25561","IGFS2013",2013,-6.143,51.156,"VIIg",0.406040054018343,"COD",1,81568.062
"25577","IGFS2013",2013,-6.477,51.124,"VIIg",0.414874812018727,"COD",1,81568.062
"25592","IGFS2013",2013,-6.374,51.386,"VIIg",0.429106534421845,"HAD",41,81568.062
"25602","IGFS2013",2013,-6.665,51.366,"VIIg",0.404088223335771,"COD",4,81568.062
"25618","IGFS2013",2013,-6.9,51.337,"VIIg",0.431890202260144,"HAD",26,81568.062
"25629","IGFS2013",2013,-8.256,51.641,"VIIg",0.300655851856882,"COD",2,81568.062
"25647","IGFS2013",2013,-7.42,52.03,"VIIa",0.287099392090309,"BLR",1,81568.062
"25669","IGFS2013",2013,-7.392,51.927,"VIIg",0.289774483671478,"CUR",3,81568.062
"25689","IGFS2013",2013,-7.085,51.803,"VIIg",0.311947120764273,"COD",1,81568.062
"25709","IGFS2013",2013,-6.808,52.001,"VIIa",0.266979096942588,"CUR",1,81568.062
"25729","IGFS2013",2013,-6.469,51.708,"VIIg",0.297417763166118,"DAB",116,81568.062
"25749","IGFS2013",2013,-6.666,51.798,"VIIg",0.360811230923047,"CUR",1,81568.062
"25771","IGFS2013",2013,-6.971,51.637,"VIIg",0.270967489535797,"GUG",94,81568.062
"25787","IGFS2013",2013,-7.462,51.583,"VIIg",0.328771635531454,"DAB",1,81568.062
"25801","IGFS2013",2013,-7.58,51.43,"VIIg",0.32322087574853,"DAB",2,81568.062
"25813","IGFS2013",2013,-7.178,51.299,"VIIg",0.377992062708807,"COD",3,81568.062
"25828","IGFS2013",2013,-7.597,51.249,"VIIg",0.377366321528133,"DAB",15,81568.062
"25860","IGFS2013",2013,-8.091,51.507,"VIIg",0.366698767969633,"BOF",2,81568.062
"25878","IGFS2013",2013,-8.05,51.251,"VIIg",0.391710794858882,"BOF",5,81568.062
"25896","IGFS2013",2013,-8.222,51.107,"VIIg",0.380659896733114,"BOF",2,81568.062
"25908","IGFS2013",2013,-8.601,51.094,"VIIg",0.402811679884699,"BOF",10,81568.062
"25922","IGFS2013",2013,-8.922,51.172,"VIIg",0.408600789967101,"BOF",11,81568.062
"25940","IGFS2013",2013,-8.485,51.291,"VIIg",0.393183306058299,"BOF",10,81568.062
"25955","IGFS2013",2013,-8.562,51.442,"VIIg",0.370552812285977,"DAB",56,81568.062
"25969","IGFS2013",2013,-9.347,51.428,"VIIj",0.288688211903911,"DAB",206,81568.062
"25996","IGFS2013",2013,-10.275,50.772,"VIIj",0.31619589817632,"BOF",10,81568.062
"26011","IGFS2013",2013,-10.495,50.763,"VIIj",0.414294420301343,"BOF",98,81568.062
"26022","IGFS2013",2013,-10.367,50.544,"VIIj",0.444808173400312,"BOF",62,81568.062
"26032","IGFS2013",2013,-10.582,50.376,"VIIj",0.390808051447652,"BOF",10,81568.062
"26043","IGFS2013",2013,-10.59,50.166,"VIIj",0.415587017042587,"BOF",9,81568.062
"26067","IGFS2013",2013,-10.702,50.717,"VIIj",0.455156545637895,"BOF",42,81568.062
"26078","IGFS2013",2013,-10.854,50.845,"VIIj",0.455268958023151,"BOF",3133.879,81568.062
"26092","IGFS2013",2013,-11.174,50.94,"VIIj",0.463343072889558,"BOF",11,81568.062
"26104","IGFS2013",2013,-11.072,51.038,"VIIj",0.410109469799175,"BOF",29461.438,81568.062
"26118","IGFS2013",2013,-11.093,51.242,"VIIj",0.437991283810516,"BOF",122,81568.062
"26129","IGFS2013",2013,-11.462,51.246,"VIIj",0.483515379824179,"GSS",5,81568.062
"26138","IGFS2013",2013,-11.393,51.433,"VIIj",0.454119798852986,"BOF",2,81568.062
"26150","IGFS2013",2013,-11.384,51.597,"VIIj",0.458226584597479,"BOF",17,81568.062
"26162","IGFS2013",2013,-11.2,52.058,"VIIj",0.414537009770058,"BOF",19,81568.062
"26172","IGFS2013",2013,-11.009,51.834,"VIIj",0.41357761063021,"BOF",72,81568.062
"26185","IGFS2013",2013,-11.118,51.615,"VIIj",0.441543565048603,"BOF",660.945,81568.062
"26200","IGFS2013",2013,-10.829,51.655,"VIIj",0.435517267173987,"BOF",1692.713,81568.062
"26216","IGFS2013",2013,-10.83,51.492,"VIIj",0.424418041573041,"BOF",76,81568.062
"26229","IGFS2013",2013,-10.415,51.452,"VIIj",0.425592629583474,"BOF",81,81568.062
"26245","IGFS2013",2013,-10.253,51.679,"VIIj",0.305559513890961,"DAB",2,81568.062
"26261","IGFS2013",2013,-10.451,51.684,"VIIj",0.370075915501304,"BOF",5,81568.062
"26277","IGFS2013",2013,-10.762,51.818,"VIIj",0.412758586137479,"BOF",276.839,81568.062
"26292","IGFS2013",2013,-10.942,52.005,"VIIj",0.412202588280323,"BOF",23,81568.062
